FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,flowacc_co,AngeloSage
14169,1144,1,1012,984,302.754428000000020,447425.000000000000000,4396222.000000000000000,270851,606.5579834
14170,1144,1,1012,984,302.754428000000020,447428.000000000000000,4396225.000000000000000,270873,605.3579712
14171,1144,1,1012,984,302.754428000000020,447437.000000000000000,4396224.000000000000000,272783,602.8660278
14172,1144,1,1012,984,302.754428000000020,447443.000000000000000,4396226.000000000000000,273512,601.7150269
14173,1144,1,1012,984,302.754428000000020,447450.000000000000000,4396230.000000000000000,273689,600.4429932
14174,1144,1,1012,984,302.754428000000020,447457.000000000000000,4396236.000000000000000,274126,598.4069824
14175,1144,1,1012,984,302.754428000000020,447470.000000000000000,4396235.000000000000000,1426073,596.4119873
14176,1171,1,970,1034,112.107121000000010,446376.000000000000000,4396234.000000000000000,17984,792.1929932
14177,1171,1,970,1034,112.107121000000010,446378.000000000000000,4396232.000000000000000,17486,792.5650024
14178,1171,1,970,1034,112.107121000000010,446378.000000000000000,4396225.000000000000000,17319,793.6030273
14179,1171,1,970,1034,112.107121000000010,446380.000000000000000,4396222.000000000000000,17299,793.9940186
14180,1189,1,1050,981,113.559343000000000,450230.000000000000000,4396230.000000000000000,31944,1074.8299561
14181,1199,1,1056,936,247.284135999999990,448967.000000000000000,4396227.000000000000000,37319,849.9500122
14182,1199,1,1056,936,247.284135999999990,448971.000000000000000,4396233.000000000000000,37644,848.5310059
14183,1204,1,1061,966,202.792462000000000,449152.000000000000000,4396223.000000000000000,1655726,784.9459839
14184,1204,1,1061,966,202.792462000000000,449154.000000000000000,4396224.000000000000000,1656094,784.4249878
14185,1204,1,1061,966,202.792462000000000,449156.000000000000000,4396227.000000000000000,1656380,784.3410034
14186,1204,1,1061,966,202.792462000000000,449157.000000000000000,4396230.000000000000000,1656674,784.0549927
14187,1204,1,1061,966,202.792462000000000,449156.000000000000000,4396232.000000000000000,1656688,784.1199951
14188,1204,1,1061,966,202.792462000000000,449157.000000000000000,4396234.000000000000000,1656879,784.0130005
14189,1262,1,986,1113,238.452028000000010,450382.000000000000000,4396222.000000000000000,8800,1124.5200195
14190,1114,1,988,987,2.000000000000000,448303.000000000000000,4396220.000000000000000,21198,616.8939819
14191,1115,1,988,989,1.000000000000000,448303.000000000000000,4396220.000000000000000,21198,616.8939819
14192,1115,1,988,989,1.000000000000000,448304.000000000000000,4396220.000000000000000,4856372,616.9099731
14193,1116,1,987,989,1.000000000000000,448304.000000000000000,4396220.000000000000000,4856372,616.9099731
14194,1117,1,976,991,191.407499000000000,448505.000000000000000,4396219.000000000000000,9536,747.4879761
14195,1117,1,976,991,191.407499000000000,448523.000000000000000,4396218.000000000000000,9191,757.2000122
14196,1117,1,976,991,191.407499000000000,448524.000000000000000,4396217.000000000000000,9190,757.8779907
14197,1117,1,976,991,191.407499000000000,448530.000000000000000,4396217.000000000000000,9177,761.2930298
14198,1117,1,976,991,191.407499000000000,448535.000000000000000,4396215.000000000000000,8160,764.6500244
14199,1117,1,976,991,191.407499000000000,448540.000000000000000,4396215.000000000000000,8155,767.2630005
14200,1117,1,976,991,191.407499000000000,448546.000000000000000,4396212.000000000000000,8124,771.8270264
14201,1117,1,976,991,191.407499000000000,448563.000000000000000,4396212.000000000000000,7839,783.6380005
14202,1117,1,976,991,191.407499000000000,448567.000000000000000,4396209.000000000000000,7626,786.8359985
14203,1117,1,976,991,191.407499000000000,448590.000000000000000,4396207.000000000000000,7285,804.7199707
14204,1118,1,919,992,271.151794999999990,447912.000000000000000,4396218.000000000000000,9170,725.9530029
14205,1118,1,919,992,271.151794999999990,447925.000000000000000,4396218.000000000000000,9157,738.3909912
14206,1118,1,919,992,271.151794999999990,447927.000000000000000,4396216.000000000000000,8999,740.1069946
14207,1118,1,919,992,271.151794999999990,447931.000000000000000,4396216.000000000000000,8995,742.9790039
14208,1118,1,919,992,271.151794999999990,447933.000000000000000,4396214.000000000000000,8755,744.7369995
14209,1118,1,919,992,271.151794999999990,447942.000000000000000,4396211.000000000000000,8406,751.0529785
14210,1118,1,919,992,271.151794999999990,447945.000000000000000,4396211.000000000000000,8005,752.9530029
14211,1118,1,919,992,271.151794999999990,447950.000000000000000,4396207.000000000000000,7619,756.6110229
14212,1118,1,919,992,271.151794999999990,447953.000000000000000,4396206.000000000000000,7179,758.1229858
14213,1120,1,994,985,62.797499999999999,446854.000000000000000,4396206.000000000000000,121723,757.1469727
14214,1120,1,994,985,62.797499999999999,446858.000000000000000,4396208.000000000000000,121760,756.9929810
14215,1121,1,967,996,94.257696999999993,446452.000000000000000,4396214.000000000000000,63759,769.3439941
14216,1121,1,967,996,94.257696999999993,446451.000000000000000,4396213.000000000000000,63705,769.4140015
14217,1129,1,1005,988,82.150257999999994,448289.000000000000000,4396206.000000000000000,20464,618.9749756
14218,1129,1,1005,988,82.150257999999994,448294.000000000000000,4396210.000000000000000,20995,618.1149902
14219,1129,1,1005,988,82.150257999999994,448297.000000000000000,4396214.000000000000000,21030,618.0579834
14220,1129,1,1005,988,82.150257999999994,448299.000000000000000,4396214.000000000000000,21084,617.6240234
14221,1129,1,1005,988,82.150257999999994,448300.000000000000000,4396220.000000000000000,21149,617.0640259
14222,1129,1,1005,988,82.150257999999994,448302.000000000000000,4396219.000000000000000,21187,617.1450195
14223,1129,1,1005,988,82.150257999999994,448303.000000000000000,4396219.000000000000000,21196,616.9479980
14224,1129,1,1005,988,82.150257999999994,448303.000000000000000,4396220.000000000000000,21198,616.8939819
14225,1140,1,984,1011,56.305318000000000,447465.000000000000000,4396212.000000000000000,1419747,597.9530029
14226,1140,1,984,1011,56.305318000000000,447466.000000000000000,4396209.000000000000000,1419703,598.2839966
14227,1141,1,979,1012,159.776543000000000,447173.000000000000000,4396220.000000000000000,217733,695.1619873
14228,1141,1,979,1012,159.776543000000000,447173.000000000000000,4396218.000000000000000,217771,695.0739746
14229,1141,1,979,1012,159.776543000000000,447176.000000000000000,4396213.000000000000000,218219,693.8930054
14230,1141,1,979,1012,159.776543000000000,447185.000000000000000,4396208.000000000000000,219032,692.0209961
14231,1141,1,979,1012,159.776543000000000,447191.000000000000000,4396206.000000000000000,219214,690.8330078
14232,1144,1,1012,984,302.754428000000020,447309.000000000000000,4396209.000000000000000,252671,655.4940186
14233,1144,1,1012,984,302.754428000000020,447313.000000000000000,4396209.000000000000000,253001,654.0729980
14234,1144,1,1012,984,302.754428000000020,447317.000000000000000,4396212.000000000000000,253542,651.5029907
14235,1144,1,1012,984,302.754428000000020,447320.000000000000000,4396212.000000000000000,253718,650.4420166
14236,1144,1,1012,984,302.754428000000020,447321.000000000000000,4396213.000000000000000,254291,649.8909912
14237,1144,1,1012,984,302.754428000000020,447336.000000000000000,4396214.000000000000000,254533,644.5390015
14238,1144,1,1012,984,302.754428000000020,447339.000000000000000,4396217.000000000000000,255114,642.2760010
14239,1144,1,1012,984,302.754428000000020,447342.000000000000000,4396218.000000000000000,255147,641.0040283
14240,1144,1,1012,984,302.754428000000020,447348.000000000000000,4396218.000000000000000,255157,638.2910156
14241,1144,1,1012,984,302.754428000000020,447351.000000000000000,4396216.000000000000000,256048,636.8270264
14242,1144,1,1012,984,302.754428000000020,447353.000000000000000,4396218.000000000000000,256813,635.3449707
14243,1144,1,1012,984,302.754428000000020,447360.000000000000000,4396218.000000000000000,256971,632.4149780
14244,1144,1,1012,984,302.754428000000020,447377.000000000000000,4396219.000000000000000,259211,622.4340210
14245,1144,1,1012,984,302.754428000000020,447384.000000000000000,4396220.000000000000000,259448,619.2579956
14246,1144,1,1012,984,302.754428000000020,447388.000000000000000,4396218.000000000000000,259920,617.6459961
14247,1144,1,1012,984,302.754428000000020,447390.000000000000000,4396218.000000000000000,260310,616.9520264
14248,1144,1,1012,984,302.754428000000020,447392.000000000000000,4396220.000000000000000,260367,615.9600220
14249,1144,1,1012,984,302.754428000000020,447398.000000000000000,4396220.000000000000000,260699,613.7160034
14250,1171,1,970,1034,112.107121000000010,446381.000000000000000,4396206.000000000000000,16819,797.0579834
14251,1172,1,989,1035,54.960036000000002,448304.000000000000000,4396220.000000000000000,4856372,616.9099731
14252,1172,1,989,1035,54.960036000000002,448305.000000000000000,4396219.000000000000000,4856369,616.9739990
14253,1172,1,989,1035,54.960036000000002,448305.000000000000000,4396208.000000000000000,4852931,617.6220093
14254,1172,1,989,1035,54.960036000000002,448304.000000000000000,4396207.000000000000000,4852924,617.6989746
14255,1189,1,1050,981,113.559343000000000,450221.000000000000000,4396205.000000000000000,32958,1065.0899658
14256,1189,1,1050,981,113.559343000000000,450227.000000000000000,4396212.000000000000000,32857,1067.8299561
14257,1189,1,1050,981,113.559343000000000,450229.000000000000000,4396218.000000000000000,32706,1069.7099609
14258,1199,1,1056,936,247.284135999999990,448963.000000000000000,4396206.000000000000000,36336,853.9030151
14259,1199,1,1056,936,247.284135999999990,448963.000000000000000,4396211.000000000000000,36530,853.1430054
14260,1199,1,1056,936,247.284135999999990,448965.000000000000000,4396215.000000000000000,36960,852.2689819
14261,1204,1,1061,966,202.792462000000000,449156.000000000000000,4396205.000000000000000,1652694,787.8729858
14262,1204,1,1061,966,202.792462000000000,449155.000000000000000,4396208.000000000000000,1653219,787.5540161
14263,1204,1,1061,966,202.792462000000000,449156.000000000000000,4396212.000000000000000,1653295,787.1599731
14264,1204,1,1061,966,202.792462000000000,449155.000000000000000,4396213.000000000000000,1653297,786.9879761
14265,1204,1,1061,966,202.792462000000000,449155.000000000000000,4396216.000000000000000,1653751,785.9780273
14266,1204,1,1061,966,202.792462000000000,449152.000000000000000,4396218.000000000000000,1653791,785.8809814
14267,1252,1,990,1104,224.843011999999990,450037.000000000000000,4396217.000000000000000,6738,1032.8800049
14268,1252,1,990,1104,224.843011999999990,450033.000000000000000,4396212.000000000000000,6779,1030.4699707
14269,1252,1,990,1104,224.843011999999990,450033.000000000000000,4396207.000000000000000,7184,1028.9100342
14270,1262,1,986,1113,238.452028000000010,450381.000000000000000,4396219.000000000000000,9080,1123.5799561
14271,1262,1,986,1113,238.452028000000010,450378.000000000000000,4396216.000000000000000,9152,1122.4000244
14272,1262,1,986,1113,238.452028000000010,450378.000000000000000,4396213.000000000000000,9173,1121.4699707
14273,1119,1,993,994,1.000000000000000,446852.000000000000000,4396201.000000000000000,121475,757.5410156
14274,1119,1,993,994,1.000000000000000,446853.000000000000000,4396201.000000000000000,121305,757.5960083
14275,1120,1,994,985,62.797499999999999,446853.000000000000000,4396201.000000000000000,121305,757.5960083
14276,1121,1,967,996,94.257696999999993,446452.000000000000000,4396198.000000000000000,61960,771.5020142
14277,1121,1,967,996,94.257696999999993,446453.000000000000000,4396197.000000000000000,61924,771.8280029
14278,1121,1,967,996,94.257696999999993,446452.000000000000000,4396192.000000000000000,52224,772.9400024
14279,1122,1,997,995,35.923541999999998,447639.000000000000000,4396191.000000000000000,21662,631.0880127
14280,1122,1,997,995,35.923541999999998,447644.000000000000000,4396199.000000000000000,8740,634.0059814
14281,1122,1,997,995,35.923541999999998,447651.000000000000000,4396202.000000000000000,7896,637.1810303
14282,1122,1,997,995,35.923541999999998,447662.000000000000000,4396201.000000000000000,7363,640.7399902
14283,1122,1,997,995,35.923541999999998,447664.000000000000000,4396199.000000000000000,7203,641.5640259
14284,1122,1,997,995,35.923541999999998,447669.000000000000000,4396199.000000000000000,6707,643.6539917
14285,1123,1,999,1000,39.414214000000001,448203.000000000000000,4396189.000000000000000,6541,682.5170288
14286,1123,1,999,1000,39.414214000000001,448213.000000000000000,4396189.000000000000000,6551,674.7529907
14287,1129,1,1005,988,82.150257999999994,448249.000000000000000,4396189.000000000000000,17718,646.5399780
14288,1129,1,1005,988,82.150257999999994,448279.000000000000000,4396189.000000000000000,18241,623.7630005
14289,1129,1,1005,988,82.150257999999994,448280.000000000000000,4396190.000000000000000,18265,623.1290283
14290,1129,1,1005,988,82.150257999999994,448286.000000000000000,4396189.000000000000000,18300,620.8099976
14291,1129,1,1005,988,82.150257999999994,448289.000000000000000,4396192.000000000000000,18308,620.2379761
14292,1129,1,1005,988,82.150257999999994,448288.000000000000000,4396193.000000000000000,18320,620.0280151
14293,1140,1,984,1011,56.305318000000000,447471.000000000000000,4396204.000000000000000,1418715,598.2009888
14294,1140,1,984,1011,56.305318000000000,447471.000000000000000,4396202.000000000000000,1418703,598.4689941
14295,1140,1,984,1011,56.305318000000000,447476.000000000000000,4396195.000000000000000,1418562,598.7009888
14296,1140,1,984,1011,56.305318000000000,447476.000000000000000,4396191.000000000000000,1418494,598.6890259
14297,1141,1,979,1012,159.776543000000000,447194.000000000000000,4396203.000000000000000,220746,689.8369751
14298,1141,1,979,1012,159.776543000000000,447197.000000000000000,4396202.000000000000000,220904,688.7880249
14299,1141,1,979,1012,159.776543000000000,447203.000000000000000,4396196.000000000000000,221543,687.1480103
14300,1141,1,979,1012,159.776543000000000,447206.000000000000000,4396190.000000000000000,222354,686.1929932
14301,1143,1,996,1015,42.469324000000000,446452.000000000000000,4396192.000000000000000,52224,772.9400024
14302,1143,1,996,1015,42.469324000000000,446455.000000000000000,4396192.000000000000000,8400,774.4130249
14303,1143,1,996,1015,42.469324000000000,446460.000000000000000,4396189.000000000000000,8375,778.8209839
14304,1144,1,1012,984,302.754428000000020,447251.000000000000000,4396192.000000000000000,244745,675.9650269
14305,1144,1,1012,984,302.754428000000020,447260.000000000000000,4396192.000000000000000,245509,672.8250122
14306,1144,1,1012,984,302.754428000000020,447263.000000000000000,4396194.000000000000000,247137,672.1619873
14307,1144,1,1012,984,302.754428000000020,447264.000000000000000,4396193.000000000000000,247161,671.9890137
14308,1144,1,1012,984,302.754428000000020,447266.000000000000000,4396195.000000000000000,247451,671.7340088
14309,1144,1,1012,984,302.754428000000020,447269.000000000000000,4396193.000000000000000,247616,669.9290161
14310,1144,1,1012,984,302.754428000000020,447275.000000000000000,4396194.000000000000000,247683,668.5570068
14311,1144,1,1012,984,302.754428000000020,447277.000000000000000,4396192.000000000000000,248019,667.5510254
14312,1144,1,1012,984,302.754428000000020,447287.000000000000000,4396192.000000000000000,249189,663.5640259
14313,1144,1,1012,984,302.754428000000020,447292.000000000000000,4396195.000000000000000,249358,662.0819702
14314,1144,1,1012,984,302.754428000000020,447300.000000000000000,4396203.000000000000000,251343,659.0510254
14315,1144,1,1012,984,302.754428000000020,447303.000000000000000,4396203.000000000000000,251967,657.9340210
14316,1152,1,1023,997,47.300657000000001,447636.000000000000000,4396190.000000000000000,30570,630.5839844
14317,1152,1,1023,997,47.300657000000001,447639.000000000000000,4396191.000000000000000,21662,631.0880127
14318,1171,1,970,1034,112.107121000000010,446376.000000000000000,4396201.000000000000000,16791,798.2329712
14319,1171,1,970,1034,112.107121000000010,446376.000000000000000,4396197.000000000000000,16762,798.7490234
14320,1171,1,970,1034,112.107121000000010,446374.000000000000000,4396195.000000000000000,16643,798.9819946
14321,1171,1,970,1034,112.107121000000010,446375.000000000000000,4396194.000000000000000,16445,799.0900269
14322,1171,1,970,1034,112.107121000000010,446375.000000000000000,4396189.000000000000000,16395,799.4799805
14323,1172,1,989,1035,54.960036000000002,448305.000000000000000,4396204.000000000000000,4852896,617.9439697
14324,1172,1,989,1035,54.960036000000002,448303.000000000000000,4396202.000000000000000,4852869,618.0729980
14325,1172,1,989,1035,54.960036000000002,448303.000000000000000,4396198.000000000000000,4852634,618.1450195
14326,1172,1,989,1035,54.960036000000002,448299.000000000000000,4396192.000000000000000,4851880,618.4970093
14327,1189,1,1050,981,113.559343000000000,450215.000000000000000,4396194.000000000000000,33234,1060.9000244
14328,1189,1,1050,981,113.559343000000000,450217.000000000000000,4396194.000000000000000,33223,1061.7399902
14329,1189,1,1050,981,113.559343000000000,450220.000000000000000,4396197.000000000000000,33150,1062.9799805
14330,1190,1,1050,998,68.200794999999999,450236.000000000000000,4396190.000000000000000,6380,1068.6700439
14331,1190,1,1050,998,68.200794999999999,450238.000000000000000,4396190.000000000000000,6290,1069.5999756
14332,1195,1,994,1052,90.016161999999994,446853.000000000000000,4396201.000000000000000,121305,757.5960083
14333,1195,1,994,1052,90.016161999999994,446853.000000000000000,4396198.000000000000000,121281,758.0709839
14334,1195,1,994,1052,90.016161999999994,446851.000000000000000,4396193.000000000000000,121066,758.4780273
14335,1195,1,994,1052,90.016161999999994,446852.000000000000000,4396190.000000000000000,121032,758.4400024
14336,1195,1,994,1052,90.016161999999994,446851.000000000000000,4396189.000000000000000,120931,758.4879761
14337,1199,1,1056,936,247.284135999999990,448955.000000000000000,4396191.000000000000000,30879,856.4069824
14338,1199,1,1056,936,247.284135999999990,448959.000000000000000,4396196.000000000000000,35959,855.4669800
14339,1199,1,1056,936,247.284135999999990,448959.000000000000000,4396200.000000000000000,36096,854.9660034
14340,1204,1,1061,966,202.792462000000000,449157.000000000000000,4396190.000000000000000,1646482,789.7219849
14341,1204,1,1061,966,202.792462000000000,449156.000000000000000,4396190.000000000000000,1646500,789.6019897
14342,1204,1,1061,966,202.792462000000000,449156.000000000000000,4396194.000000000000000,1646571,789.3430176
14343,1204,1,1061,966,202.792462000000000,449155.000000000000000,4396194.000000000000000,1646578,789.2199707
14344,1204,1,1061,966,202.792462000000000,449153.000000000000000,4396200.000000000000000,1649193,788.4899902
14345,1206,1,997,1064,231.118337999999990,447639.000000000000000,4396191.000000000000000,21662,631.0880127
14346,1206,1,997,1064,231.118337999999990,447642.000000000000000,4396190.000000000000000,21600,632.9310303
14347,1217,1,996,1076,120.672186999999990,446452.000000000000000,4396192.000000000000000,52224,772.9400024
14348,1252,1,990,1104,224.843011999999990,450029.000000000000000,4396204.000000000000000,7275,1027.0200195
14349,1252,1,990,1104,224.843011999999990,450029.000000000000000,4396200.000000000000000,7364,1026.0300293
14350,1252,1,990,1104,224.843011999999990,450032.000000000000000,4396197.000000000000000,9770,1024.5300293
14351,1252,1,990,1104,224.843011999999990,450032.000000000000000,4396193.000000000000000,9822,1022.4000244
14352,1252,1,990,1104,224.843011999999990,450033.000000000000000,4396192.000000000000000,9953,1021.7000122
14353,1252,1,990,1104,224.843011999999990,450033.000000000000000,4396190.000000000000000,9971,1021.2100220
14354,1262,1,986,1113,238.452028000000010,450370.000000000000000,4396203.000000000000000,9433,1117.7099609
14355,1262,1,986,1113,238.452028000000010,450368.000000000000000,4396198.000000000000000,10094,1116.2700195
14356,1262,1,986,1113,238.452028000000010,450368.000000000000000,4396195.000000000000000,10407,1115.0100098
14357,1262,1,986,1113,238.452028000000010,450370.000000000000000,4396193.000000000000000,10878,1114.5200195
14358,1262,1,986,1113,238.452028000000010,450370.000000000000000,4396190.000000000000000,11004,1113.8599854
14359,1123,1,999,1000,39.414214000000001,448214.000000000000000,4396188.000000000000000,6568,673.8640137
14360,1123,1,999,1000,39.414214000000001,448242.000000000000000,4396188.000000000000000,6596,652.2109985
14361,1124,1,1000,1001,1.000000000000000,448242.000000000000000,4396188.000000000000000,6596,652.2109985
14362,1124,1,1000,1001,1.000000000000000,448243.000000000000000,4396188.000000000000000,6597,651.4310303
14363,1125,1,1001,1002,1.000000000000000,448243.000000000000000,4396188.000000000000000,6597,651.4310303
14364,1125,1,1001,1002,1.000000000000000,448244.000000000000000,4396188.000000000000000,6598,650.5969849
14365,1126,1,1002,1003,1.000000000000000,448244.000000000000000,4396188.000000000000000,6598,650.5969849
14366,1126,1,1002,1003,1.000000000000000,448245.000000000000000,4396188.000000000000000,6599,649.7969971
14367,1127,1,1003,1004,1.000000000000000,448245.000000000000000,4396188.000000000000000,6599,649.7969971
14368,1127,1,1003,1004,1.000000000000000,448246.000000000000000,4396188.000000000000000,6600,649.0529785
14369,1128,1,1004,1005,1.000000000000000,448246.000000000000000,4396188.000000000000000,6600,649.0529785
14370,1128,1,1004,1005,1.000000000000000,448247.000000000000000,4396188.000000000000000,6601,648.3049927
14371,1129,1,1005,988,82.150257999999994,448247.000000000000000,4396188.000000000000000,6601,648.3049927
14372,1130,1,1000,1006,1.000000000000000,448242.000000000000000,4396188.000000000000000,6596,652.2109985
14373,1130,1,1000,1006,1.000000000000000,448242.000000000000000,4396187.000000000000000,10896,652.4180298
14374,1131,1,1006,1007,1.000000000000000,448242.000000000000000,4396187.000000000000000,10896,652.4180298
14375,1131,1,1006,1007,1.000000000000000,448243.000000000000000,4396187.000000000000000,10897,651.5629883
14376,1132,1,1001,1007,1.000000000000000,448243.000000000000000,4396188.000000000000000,6597,651.4310303
14377,1132,1,1001,1007,1.000000000000000,448243.000000000000000,4396187.000000000000000,10897,651.5629883
14378,1133,1,1007,1008,1.000000000000000,448243.000000000000000,4396187.000000000000000,10897,651.5629883
14379,1133,1,1007,1008,1.000000000000000,448244.000000000000000,4396187.000000000000000,10898,650.7189941
14380,1134,1,1002,1008,1.000000000000000,448244.000000000000000,4396188.000000000000000,6598,650.5969849
14381,1134,1,1002,1008,1.000000000000000,448244.000000000000000,4396187.000000000000000,10898,650.7189941
14382,1135,1,1008,1009,1.000000000000000,448244.000000000000000,4396187.000000000000000,10898,650.7189941
14383,1135,1,1008,1009,1.000000000000000,448245.000000000000000,4396187.000000000000000,10899,649.9530029
14384,1136,1,1003,1009,1.000000000000000,448245.000000000000000,4396188.000000000000000,6599,649.7969971
14385,1136,1,1003,1009,1.000000000000000,448245.000000000000000,4396187.000000000000000,10899,649.9530029
14386,1137,1,1009,1010,1.000000000000000,448245.000000000000000,4396187.000000000000000,10899,649.9530029
14387,1137,1,1009,1010,1.000000000000000,448246.000000000000000,4396187.000000000000000,10973,649.2739868
14388,1138,1,1004,1010,1.000000000000000,448246.000000000000000,4396188.000000000000000,6600,649.0529785
14389,1138,1,1004,1010,1.000000000000000,448246.000000000000000,4396187.000000000000000,10973,649.2739868
14390,1139,1,1010,1005,2.000000000000000,448246.000000000000000,4396187.000000000000000,10973,649.2739868
14391,1139,1,1010,1005,2.000000000000000,448247.000000000000000,4396187.000000000000000,11079,648.5250244
14392,1139,1,1010,1005,2.000000000000000,448247.000000000000000,4396188.000000000000000,6601,648.3049927
14393,1140,1,984,1011,56.305318000000000,447480.000000000000000,4396188.000000000000000,1418410,599.4119873
14394,1140,1,984,1011,56.305318000000000,447480.000000000000000,4396186.000000000000000,1139615,599.2969971
14395,1141,1,979,1012,159.776543000000000,447206.000000000000000,4396185.000000000000000,233484,685.1350098
14396,1142,1,1014,1006,48.262405999999999,448196.000000000000000,4396181.000000000000000,6503,687.8649902
14397,1142,1,1014,1006,48.262405999999999,448198.000000000000000,4396183.000000000000000,6570,686.0549927
14398,1142,1,1014,1006,48.262405999999999,448201.000000000000000,4396183.000000000000000,6629,684.0989990
14399,1142,1,1014,1006,48.262405999999999,448204.000000000000000,4396185.000000000000000,9022,681.5839844
14400,1142,1,1014,1006,48.262405999999999,448225.000000000000000,4396185.000000000000000,9974,665.7919922
14401,1142,1,1014,1006,48.262405999999999,448226.000000000000000,4396186.000000000000000,10022,664.5339966
14402,1142,1,1014,1006,48.262405999999999,448241.000000000000000,4396186.000000000000000,10808,653.5150146
14403,1142,1,1014,1006,48.262405999999999,448242.000000000000000,4396187.000000000000000,10896,652.4180298
14404,1143,1,996,1015,42.469324000000000,446468.000000000000000,4396188.000000000000000,8232,784.1309814
14405,1143,1,996,1015,42.469324000000000,446470.000000000000000,4396186.000000000000000,7785,785.7349854
14406,1143,1,996,1015,42.469324000000000,446472.000000000000000,4396186.000000000000000,7783,786.7739868
14407,1143,1,996,1015,42.469324000000000,446475.000000000000000,4396184.000000000000000,7772,788.8250122
14408,1143,1,996,1015,42.469324000000000,446482.000000000000000,4396177.000000000000000,6821,794.0050049
14409,1143,1,996,1015,42.469324000000000,446485.000000000000000,4396177.000000000000000,6805,795.4849854
14410,1143,1,996,1015,42.469324000000000,446488.000000000000000,4396174.000000000000000,6440,797.2559814
14411,1144,1,1012,984,302.754428000000020,447206.000000000000000,4396185.000000000000000,233484,685.1350098
14412,1144,1,1012,984,302.754428000000020,447206.000000000000000,4396183.000000000000000,234875,684.6090088
14413,1144,1,1012,984,302.754428000000020,447211.000000000000000,4396179.000000000000000,235284,684.1160278
14414,1144,1,1012,984,302.754428000000020,447215.000000000000000,4396174.000000000000000,235609,683.0809937
14415,1144,1,1012,984,302.754428000000020,447220.000000000000000,4396173.000000000000000,241595,681.9899902
14416,1144,1,1012,984,302.754428000000020,447222.000000000000000,4396175.000000000000000,241681,681.8590088
14417,1144,1,1012,984,302.754428000000020,447225.000000000000000,4396175.000000000000000,242498,681.2280273
14418,1144,1,1012,984,302.754428000000020,447231.000000000000000,4396179.000000000000000,243132,680.7329712
14419,1144,1,1012,984,302.754428000000020,447233.000000000000000,4396179.000000000000000,243426,680.3220215
14420,1144,1,1012,984,302.754428000000020,447236.000000000000000,4396183.000000000000000,243559,679.3159790
14421,1144,1,1012,984,302.754428000000020,447239.000000000000000,4396183.000000000000000,243783,678.9799805
14422,1144,1,1012,984,302.754428000000020,447243.000000000000000,4396185.000000000000000,244223,677.8200073
14423,1145,1,1016,1017,1.000000000000000,447591.000000000000000,4396173.000000000000000,36919,622.1099854
14424,1145,1,1016,1017,1.000000000000000,447592.000000000000000,4396173.000000000000000,36916,622.0410156
14425,1146,1,1017,1018,1.000000000000000,447592.000000000000000,4396173.000000000000000,36916,622.0410156
14426,1146,1,1017,1018,1.000000000000000,447593.000000000000000,4396173.000000000000000,36910,621.9400024
14427,1147,1,1018,1019,1.000000000000000,447593.000000000000000,4396173.000000000000000,36910,621.9400024
14428,1147,1,1018,1019,1.000000000000000,447594.000000000000000,4396173.000000000000000,36907,622.0139771
14429,1148,1,1019,1020,1.000000000000000,447594.000000000000000,4396173.000000000000000,36907,622.0139771
14430,1148,1,1019,1020,1.000000000000000,447595.000000000000000,4396173.000000000000000,36898,622.1909790
14431,1149,1,1020,1021,1.000000000000000,447595.000000000000000,4396173.000000000000000,36898,622.1909790
14432,1149,1,1020,1021,1.000000000000000,447596.000000000000000,4396173.000000000000000,36890,622.1530151
14433,1150,1,1021,1022,1.000000000000000,447596.000000000000000,4396173.000000000000000,36890,622.1530151
14434,1150,1,1021,1022,1.000000000000000,447597.000000000000000,4396173.000000000000000,36882,622.2340088
14435,1151,1,1022,1023,1.000000000000000,447597.000000000000000,4396173.000000000000000,36882,622.2340088
14436,1151,1,1022,1023,1.000000000000000,447598.000000000000000,4396173.000000000000000,36874,622.4489746
14437,1152,1,1023,997,47.300657000000001,447598.000000000000000,4396173.000000000000000,36874,622.4489746
14438,1152,1,1023,997,47.300657000000001,447601.000000000000000,4396175.000000000000000,36847,622.7659912
14439,1152,1,1023,997,47.300657000000001,447606.000000000000000,4396175.000000000000000,35951,623.4630127
14440,1152,1,1023,997,47.300657000000001,447607.000000000000000,4396174.000000000000000,35943,623.7969971
14441,1152,1,1023,997,47.300657000000001,447608.000000000000000,4396175.000000000000000,35914,623.9279785
14442,1152,1,1023,997,47.300657000000001,447611.000000000000000,4396175.000000000000000,35871,624.8800049
14443,1152,1,1023,997,47.300657000000001,447624.000000000000000,4396184.000000000000000,32521,628.1190186
14444,1152,1,1023,997,47.300657000000001,447630.000000000000000,4396185.000000000000000,32368,629.0949707
14445,1153,1,1024,1016,2.000000000000000,447590.000000000000000,4396173.000000000000000,36923,622.2089844
14446,1153,1,1024,1016,2.000000000000000,447591.000000000000000,4396173.000000000000000,36919,622.1099854
14447,1155,1,1016,1025,1.000000000000000,447591.000000000000000,4396173.000000000000000,36919,622.1099854
14448,1157,1,1017,1026,1.000000000000000,447592.000000000000000,4396173.000000000000000,36916,622.0410156
14449,1159,1,1018,1027,1.000000000000000,447593.000000000000000,4396173.000000000000000,36910,621.9400024
14450,1161,1,1019,1028,1.000000000000000,447594.000000000000000,4396173.000000000000000,36907,622.0139771
