X,Y,streamorde,IX,Shape_Leng,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
456892,4379202,241,30996,241.1076477,456892,4379202,16548,8.23574,857.36
456893,4379203,241,30996,241.1076477,456893,4379203,16551,11.0783,857.096
456893,4379204,241,30996,241.1076477,456893,4379204,16564,5.71526,856.896
456894,4379205,241,30996,241.1076477,456894,4379205,16565,5.96295,856.93
456895,4379206,241,30996,241.1076477,456895,4379206,16566,9.00325,856.787
456896,4379207,241,30996,241.1076477,456896,4379207,16567,12.8864,856.497
456897,4379208,241,30996,241.1076477,456897,4379208,16568,13.7106,856.156
456898,4379209,241,30996,241.1076477,456898,4379209,16574,11.1764,855.818
456898,4379210,241,30996,241.1076477,456898,4379210,16585,10.0742,855.625
456898,4379211,241,30996,241.1076477,456898,4379211,16907,6.78602,855.508
456898,4379212,241,30996,241.1076477,456898,4379212,16909,3.02006,855.447
456898,4379213,241,30996,241.1076477,456898,4379213,16928,2.09399,855.408
456899,4379214,241,30996,241.1076477,456899,4379214,16929,16.5885,855.338
456900,4379215,241,30996,241.1076477,456900,4379215,17017,14.795,854.79
456901,4379216,241,30996,241.1076477,456901,4379216,17076,10.8262,854.553
456902,4379217,241,30996,241.1076477,456902,4379217,17077,14.6526,854.242
456903,4379218,241,30996,241.1076477,456903,4379218,17078,13.6094,853.9
456904,4379219,241,30996,241.1076477,456904,4379219,17080,13.7816,853.52
456905,4379220,241,30996,241.1076477,456905,4379220,17081,9.46011,853.269
456906,4379221,241,30996,241.1076477,456906,4379221,17082,9.50051,853.031
456907,4379221,241,30996,241.1076477,456907,4379221,19364,6.20444,852.891
456908,4379222,241,30996,241.1076477,456908,4379222,20504,3.9835,852.838
456909,4379223,241,30996,241.1076477,456909,4379223,20513,7.75056,852.813
456910,4379224,241,30996,241.1076477,456910,4379224,20521,11.3077,852.673
456909,4379225,241,30996,241.1076477,456909,4379225,20524,6.48633,852.598
456909,4379226,241,30996,241.1076477,456909,4379226,20525,7.10566,852.521
456909,4379227,241,30996,241.1076477,456909,4379227,20526,9.61753,852.38
456909,4379228,241,30996,241.1076477,456909,4379228,20527,9.59942,852.189
456910,4379229,241,30996,241.1076477,456910,4379229,20534,14.0006,851.873
456911,4379230,241,30996,241.1076477,456911,4379230,20538,15.9718,851.515
456912,4379231,241,30996,241.1076477,456912,4379231,20975,15.8926,851.126
456913,4379232,241,30996,241.1076477,456913,4379232,20982,13.0279,850.857
456913,4379233,241,30996,241.1076477,456913,4379233,21241,10.8381,850.735
456914,4379234,241,30996,241.1076477,456914,4379234,21253,12.1888,850.327
456915,4379235,241,30996,241.1076477,456915,4379235,21254,14.7673,850.233
456916,4379236,241,30996,241.1076477,456916,4379236,21257,16.3971,849.67
456917,4379236,241,30996,241.1076477,456917,4379236,21313,17.2927,849.479
456918,4379237,241,30996,241.1076477,456918,4379237,21321,14.8804,849.082
456919,4379238,241,30996,241.1076477,456919,4379238,21425,7.97273,848.945
456920,4379239,241,30996,241.1076477,456920,4379239,21506,21.6794,848.761
456920,4379240,241,30996,241.1076477,456920,4379240,21508,25.4762,848.341
456920,4379241,241,30996,241.1076477,456920,4379241,21510,20.3977,847.984
456920,4379242,241,30996,241.1076477,456920,4379242,21546,14.5672,847.692
456920,4379243,241,30996,241.1076477,456920,4379243,21930,7.64749,847.578
456920,4379244,241,30996,241.1076477,456920,4379244,21931,2.75382,847.591
456921,4379245,241,30996,241.1076477,456921,4379245,21933,11.0583,847.51
456921,4379246,241,30996,241.1076477,456921,4379246,21937,13.33,847.292
456921,4379247,241,30996,241.1076477,456921,4379247,22127,15.403,847.04
456922,4379248,241,30996,241.1076477,456922,4379248,22132,15.9018,846.692
456923,4379249,241,30996,241.1076477,456923,4379249,22180,20.5044,846.161
456924,4379250,241,30996,241.1076477,456924,4379250,22286,15.921,845.652
456925,4379251,241,30996,241.1076477,456925,4379251,22342,16.7396,845.408
456925,4379252,241,30996,241.1076477,456925,4379252,22354,7.18269,845.152
456925,4379253,241,30996,241.1076477,456925,4379253,22369,7.52003,845.217
456926,4379254,241,30996,241.1076477,456926,4379254,22370,9.28065,845.222
456926,4379255,241,30996,241.1076477,456926,4379255,22651,13.3279,845.024
456926,4379256,241,30996,241.1076477,456926,4379256,22681,14.3601,844.753
456926,4379257,241,30996,241.1076477,456926,4379257,22683,12.367,844.621
456927,4379258,241,30996,241.1076477,456927,4379258,22888,2.59663,844.625
456927,4379259,241,30996,241.1076477,456927,4379259,22891,10.8188,844.5
456927,4379260,241,30996,241.1076477,456927,4379260,22895,10.1926,844.228
456927,4379261,241,30996,241.1076477,456927,4379261,22922,9.96757,844.125
456928,4379262,241,30996,241.1076477,456928,4379262,22940,11.2598,843.784
456929,4379263,241,30996,241.1076477,456929,4379263,23005,10.9793,843.618
456929,4379264,241,30996,241.1076477,456929,4379264,23008,15.3524,843.311
456929,4379265,241,30996,241.1076477,456929,4379265,23022,12.5805,843.041
456930,4379266,241,30996,241.1076477,456930,4379266,23033,9.20379,842.948
456930,4379267,241,30996,241.1076477,456930,4379267,23034,7.19227,842.893
456931,4379268,241,30996,241.1076477,456931,4379268,23042,6.04887,842.774
456931,4379269,241,30996,241.1076477,456931,4379269,23545,2.85432,842.712
456931,4379270,241,30996,241.1076477,456931,4379270,23546,7.39992,842.695
456931,4379271,241,30996,241.1076477,456931,4379271,23554,9.66164,842.406
456931,4379272,241,30996,241.1076477,456931,4379272,23559,7.84688,842.272
456931,4379273,241,30996,241.1076477,456931,4379273,23730,10.5583,842.121
456932,4379274,241,30996,241.1076477,456932,4379274,23732,13.4594,841.916
456932,4379275,241,30996,241.1076477,456932,4379275,23920,7.02625,841.713
456932,4379276,241,30996,241.1076477,456932,4379276,24491,1.83859,841.662
456932,4379277,241,30996,241.1076477,456932,4379277,24492,3.57098,841.743
456933,4379278,241,30996,241.1076477,456933,4379278,24494,9.14727,841.583
456933,4379279,241,30996,241.1076477,456933,4379279,24498,9.45702,841.431
456933,4379280,241,30996,241.1076477,456933,4379280,24852,6.84092,841.207
456933,4379281,241,30996,241.1076477,456933,4379281,24853,4.25025,841.173
456933,4379282,241,30996,241.1076477,456933,4379282,24876,4.37405,841.106
456933,4379283,241,30996,241.1076477,456933,4379283,24894,4.94038,840.982
456933,4379284,241,30996,241.1076477,456933,4379284,24899,6.81657,840.916
456933,4379285,241,30996,241.1076477,456933,4379285,25330,4.9601,840.721
456933,4379286,241,30996,241.1076477,456933,4379286,25465,4.05311,840.742
456934,4379287,241,30996,241.1076477,456934,4379287,25479,11.4848,840.594
456934,4379288,241,30996,241.1076477,456934,4379288,25481,7.36547,840.483
456934,4379289,241,30996,241.1076477,456934,4379289,25563,9.15766,840.277
456935,4379290,241,30996,241.1076477,456935,4379290,25566,6.66002,840.216
456935,4379291,241,30996,241.1076477,456935,4379291,25628,14.9838,840.053
456936,4379292,241,30996,241.1076477,456936,4379292,25632,11.484,839.846
456937,4379293,241,30996,241.1076477,456937,4379293,25643,6.18783,839.737
456938,4379294,241,30996,241.1076477,456938,4379294,25646,2.41071,839.646
456938,4379295,241,30996,241.1076477,456938,4379295,25693,4.22453,839.596
456938,4379296,241,30996,241.1076477,456938,4379296,25699,7.41718,839.447
456938,4379297,241,30996,241.1076477,456938,4379297,25857,7.73631,839.351
456939,4379297,241,30996,241.1076477,456939,4379297,25860,3.60255,839.33
456940,4379297,241,30996,241.1076477,456940,4379297,26071,3.38305,839.313
456941,4379297,241,30996,241.1076477,456941,4379297,26078,8.3681,839.319
456942,4379298,241,30996,241.1076477,456942,4379298,26093,9.45961,839.311
456942,4379299,241,30996,241.1076477,456942,4379299,26099,8.29665,839.198
456942,4379300,241,30996,241.1076477,456942,4379300,26115,8.95641,839.045
456941,4379301,241,30996,241.1076477,456941,4379301,26122,8.3008,838.846
456941,4379302,241,30996,241.1076477,456941,4379302,26125,4.72084,838.767
456941,4379303,241,30996,241.1076477,456941,4379303,26128,5.50485,838.72
456941,4379304,241,30996,241.1076477,456941,4379304,26204,5.84249,838.589
456940,4379305,241,30996,241.1076477,456940,4379305,26266,6.16798,838.426
456941,4379306,241,30996,241.1076477,456941,4379306,26268,9.02948,838.371
456941,4379307,241,30996,241.1076477,456941,4379307,26270,11.6217,838.211
456941,4379308,241,30996,241.1076477,456941,4379308,26348,10.7083,837.926
456941,4379309,241,30996,241.1076477,456941,4379309,26359,10.966,837.81
456942,4379310,241,30996,241.1076477,456942,4379310,26362,8.87192,837.621
456942,4379311,241,30996,241.1076477,456942,4379311,26408,13.3606,837.493
456943,4379312,241,30996,241.1076477,456943,4379312,26424,10.7591,837.154
456944,4379312,241,30996,241.1076477,456944,4379312,26456,8.7653,837.059
456945,4379313,241,30996,241.1076477,456945,4379313,26462,9.84169,836.925
456946,4379314,241,30996,241.1076477,456946,4379314,26494,8.99388,836.633
456946,4379315,241,30996,241.1076477,456946,4379315,26644,7.33743,836.55
456947,4379316,241,30996,241.1076477,456947,4379316,26645,8.52466,836.448
456948,4379317,241,30996,241.1076477,456948,4379317,26788,12.1103,836.125
456949,4379318,241,30996,241.1076477,456949,4379318,26796,11.8485,835.762
456950,4379319,241,30996,241.1076477,456950,4379319,26861,9.71628,835.576
456950,4379320,241,30996,241.1076477,456950,4379320,26863,11.309,835.457
456951,4379321,241,30996,241.1076477,456951,4379321,26869,11.5405,835.204
456951,4379322,241,30996,241.1076477,456951,4379322,26914,8.55414,835.062
456951,4379323,241,30996,241.1076477,456951,4379323,26928,12.68,834.929
456952,4379324,241,30996,241.1076477,456952,4379324,26956,9.82317,834.652
456953,4379324,241,30996,241.1076477,456953,4379324,26958,10.4334,834.538
456954,4379324,241,30996,241.1076477,456954,4379324,26979,12.5849,834.389
456955,4379325,241,30996,241.1076477,456955,4379325,26997,7.56963,834.195
456956,4379326,241,30996,241.1076477,456956,4379326,27028,8.19481,833.961
456957,4379327,241,30996,241.1076477,456957,4379327,27030,15.6682,833.777
456957,4379328,241,30996,241.1076477,456957,4379328,27064,14.141,833.27
456958,4379329,241,30996,241.1076477,456958,4379329,27070,4.5716,833.442
456959,4379330,241,30996,241.1076477,456959,4379330,27074,15.9909,833.126
456960,4379331,241,30996,241.1076477,456960,4379331,27108,9.3737,832.828
456961,4379331,241,30996,241.1076477,456961,4379331,27110,11.3112,832.764
456962,4379331,241,30996,241.1076477,456962,4379331,27114,17.0205,832.575
456963,4379331,241,30996,241.1076477,456963,4379331,27117,18.2061,832.409
456964,4379331,241,30996,241.1076477,456964,4379331,27119,20.2976,832.216
456965,4379332,241,30996,241.1076477,456965,4379332,27145,15.2569,831.911
456966,4379332,241,30996,241.1076477,456966,4379332,27147,16.3458,831.623
456967,4379332,241,30996,241.1076477,456967,4379332,27200,14.8391,831.444
456968,4379333,241,30996,241.1076477,456968,4379333,27213,10.4081,831.218
456969,4379333,241,30996,241.1076477,456969,4379333,27215,11.437,831.078
456970,4379334,241,30996,241.1076477,456970,4379334,27219,15.1124,830.834
456971,4379334,241,30996,241.1076477,456971,4379334,27221,17.7668,830.511
456972,4379334,241,30996,241.1076477,456972,4379334,28388,7.8944,830.161
456972,4379335,241,30996,241.1076477,456972,4379335,28401,7.82923,830.209
456973,4379336,241,30996,241.1076477,456973,4379336,28414,8.43293,830.009
456973,4379337,241,30996,241.1076477,456973,4379337,28430,9.70184,829.874
456974,4379338,241,30996,241.1076477,456974,4379338,28472,11.858,829.695
456974,4379339,241,30996,241.1076477,456974,4379339,28479,9.76446,829.579
456975,4379340,241,30996,241.1076477,456975,4379340,28527,11.8073,829.332
456976,4379341,241,30996,241.1076477,456976,4379341,28532,14.204,829.147
456977,4379342,241,30996,241.1076477,456977,4379342,28539,14.5007,829.061
456977,4379343,241,30996,241.1076477,456977,4379343,28548,10.5592,828.93
456977,4379344,241,30996,241.1076477,456977,4379344,28560,10.7301,828.687
456977,4379345,241,30996,241.1076477,456977,4379345,28561,7.4076,828.611
456976,4379346,241,30996,241.1076477,456976,4379346,28678,7.40251,828.378
456976,4379347,241,30996,241.1076477,456976,4379347,28679,7.19915,828.349
456975,4379348,241,30996,241.1076477,456975,4379348,28736,13.7385,828.149
456975,4379349,241,30996,241.1076477,456975,4379349,28739,14.5517,827.865
456975,4379350,241,30996,241.1076477,456975,4379350,28741,16.5782,827.591
456975,4379351,241,30996,241.1076477,456975,4379351,28756,12.3633,827.335
456975,4379352,241,30996,241.1076477,456975,4379352,28778,2.30158,827.231
456974,4379353,241,30996,241.1076477,456974,4379353,28780,9.64109,827.308
456974,4379354,241,30996,241.1076477,456974,4379354,28782,22.7483,827.043
456974,4379355,241,30996,241.1076477,456974,4379355,28783,30.8327,826.451
456974,4379356,241,30996,241.1076477,456974,4379356,28784,30.9743,825.824
456974,4379357,241,30996,241.1076477,456974,4379357,28785,25.2931,825.245
456974,4379358,241,30996,241.1076477,456974,4379358,28814,18.5389,824.885
456975,4379359,241,30996,241.1076477,456975,4379359,28821,19.5827,824.515
456975,4379360,241,30996,241.1076477,456975,4379360,28822,19.2001,824.141
456975,4379361,241,30996,241.1076477,456975,4379361,28823,18.4956,823.898
456975,4379362,241,30996,241.1076477,456975,4379362,28824,17.7082,823.502
456975,4379363,241,30996,241.1076477,456975,4379363,28825,13.1382,823.263
456976,4379364,241,30996,241.1076477,456976,4379364,28878,19.6898,822.926
456976,4379365,241,30996,241.1076477,456976,4379365,28880,21.701,822.436
456977,4379366,241,30996,241.1076477,456977,4379366,28896,19.561,822.15
456977,4379367,241,30996,241.1076477,456977,4379367,28898,16.3561,821.882
456977,4379368,241,30996,241.1076477,456977,4379368,28900,13.4602,821.618
456977,4379369,241,30996,241.1076477,456977,4379369,28901,13.3852,821.525
456977,4379370,241,30996,241.1076477,456977,4379370,125866,13.8632,821.183
456643,4379238,501,30998,500.8427125,456643,4379238,20564,5.16195,866.668
456643,4379239,501,30998,500.8427125,456643,4379239,20853,4.47852,866.546
456644,4379240,501,30998,500.8427125,456644,4379240,20858,2.8349,866.524
456645,4379241,501,30998,500.8427125,456645,4379241,20863,2.27665,866.483
456646,4379242,501,30998,500.8427125,456646,4379242,20868,3.07745,866.434
456647,4379243,501,30998,500.8427125,456647,4379243,20871,3.71816,866.314
456648,4379244,501,30998,500.8427125,456648,4379244,20874,2.62406,866.258
456649,4379245,501,30998,500.8427125,456649,4379245,20875,3.05947,866.22
456649,4379246,501,30998,500.8427125,456649,4379246,20877,6.84213,866.114
456649,4379247,501,30998,500.8427125,456649,4379247,20879,6.20184,865.962
456649,4379248,501,30998,500.8427125,456649,4379248,20888,3.62827,865.895
456649,4379249,501,30998,500.8427125,456649,4379249,20890,3.46978,865.857
456649,4379250,501,30998,500.8427125,456649,4379250,20975,4.31885,865.759
456650,4379251,501,30998,500.8427125,456650,4379251,20977,3.96483,865.681
456650,4379252,501,30998,500.8427125,456650,4379252,20981,3.46395,865.629
456651,4379253,501,30998,500.8427125,456651,4379253,20982,2.03208,865.576
456652,4379253,501,30998,500.8427125,456652,4379253,20991,0.695575,865.527
456653,4379254,501,30998,500.8427125,456653,4379254,20993,2.50874,865.519
456654,4379255,501,30998,500.8427125,456654,4379255,20994,3.10981,865.498
456655,4379255,501,30998,500.8427125,456655,4379255,20995,5.17502,865.405
456656,4379256,501,30998,500.8427125,456656,4379256,20998,4.59717,865.266
456657,4379257,501,30998,500.8427125,456657,4379257,21000,5.33806,865.185
456658,4379258,501,30998,500.8427125,456658,4379258,21004,3.5737,864.978
456659,4379258,501,30998,500.8427125,456659,4379258,21005,1.36501,865.025
456660,4379258,501,30998,500.8427125,456660,4379258,25932,2.97967,864.984
456661,4379259,501,30998,500.8427125,456661,4379259,25938,4.4345,864.911
456662,4379260,501,30998,500.8427125,456662,4379260,25985,5.88706,864.773
456662,4379261,501,30998,500.8427125,456662,4379261,25989,5.80231,864.687
456663,4379262,501,30998,500.8427125,456663,4379262,25997,2.88626,864.578
456664,4379263,501,30998,500.8427125,456664,4379263,25999,3.21497,864.539
456664,4379264,501,30998,500.8427125,456664,4379264,26004,2.9882,864.477
456664,4379265,501,30998,500.8427125,456664,4379265,26008,3.9816,864.421
456665,4379266,501,30998,500.8427125,456665,4379266,26014,5.24527,864.286
456666,4379267,501,30998,500.8427125,456666,4379267,26016,3.74762,864.211
456667,4379268,501,30998,500.8427125,456667,4379268,26018,3.24403,864.191
456666,4379269,501,30998,500.8427125,456666,4379269,26022,3.52211,864.106
456665,4379270,501,30998,500.8427125,456665,4379270,26025,3.15992,864.035
456665,4379271,501,30998,500.8427125,456665,4379271,28312,3.22649,864.006
456664,4379272,501,30998,500.8427125,456664,4379272,28341,4.03037,863.903
456665,4379273,501,30998,500.8427125,456665,4379273,28343,3.74362,863.876
456666,4379274,501,30998,500.8427125,456666,4379274,28357,3.82017,863.745
456666,4379275,501,30998,500.8427125,456666,4379275,28363,2.08953,863.721
456666,4379276,501,30998,500.8427125,456666,4379276,30548,2.44199,863.704
456667,4379277,501,30998,500.8427125,456667,4379277,30550,3.62239,863.639
456668,4379278,501,30998,500.8427125,456668,4379278,30552,5.31865,863.533
456669,4379279,501,30998,500.8427125,456669,4379279,30582,6.07526,863.381
456670,4379280,501,30998,500.8427125,456670,4379280,32080,5.75615,863.212
456671,4379280,501,30998,500.8427125,456671,4379280,32106,5.80293,863.134
456672,4379281,501,30998,500.8427125,456672,4379281,33544,3.6433,862.903
456673,4379282,501,30998,500.8427125,456673,4379282,33547,1.608,863.001
456674,4379283,501,30998,500.8427125,456674,4379283,33553,5.63163,863.014
456675,4379282,501,30998,500.8427125,456675,4379282,33557,3.25226,862.905
456676,4379282,501,30998,500.8427125,456676,4379282,33583,2.37369,862.866
456677,4379282,501,30998,500.8427125,456677,4379282,33584,2.35164,862.849
456678,4379282,501,30998,500.8427125,456678,4379282,33608,2.6786,862.786
456679,4379282,501,30998,500.8427125,456679,4379282,33610,4.33834,862.772
456680,4379283,501,30998,500.8427125,456680,4379283,33623,4.41915,862.67
456681,4379283,501,30998,500.8427125,456681,4379283,33632,1.2505,862.654
456682,4379283,501,30998,500.8427125,456682,4379283,33636,0.141198,862.645
456683,4379283,501,30998,500.8427125,456683,4379283,33639,1.96835,862.664
456684,4379284,501,30998,500.8427125,456684,4379284,33641,3.23051,862.61
456685,4379285,501,30998,500.8427125,456685,4379285,33644,4.11533,862.512
456686,4379285,501,30998,500.8427125,456686,4379285,33645,8.23841,862.476
456687,4379285,501,30998,500.8427125,456687,4379285,33659,7.11257,862.133
456688,4379286,501,30998,500.8427125,456688,4379286,33660,2.44701,862.254
456688,4379287,501,30998,500.8427125,456688,4379287,33672,1.25696,862.251
456689,4379288,501,30998,500.8427125,456689,4379288,33676,12.2384,862.205
456690,4379288,501,30998,500.8427125,456690,4379288,33684,12.3461,861.725
456691,4379288,501,30998,500.8427125,456691,4379288,33690,2.09342,861.716
456692,4379288,501,30998,500.8427125,456692,4379288,33692,0.704272,861.795
456693,4379289,501,30998,500.8427125,456693,4379289,36612,4.818,861.776
456694,4379289,501,30998,500.8427125,456694,4379289,36614,4.3071,861.697
456695,4379289,501,30998,500.8427125,456695,4379289,37127,4.51247,861.616
456696,4379289,501,30998,500.8427125,456696,4379289,37199,5.9974,861.543
456697,4379290,501,30998,500.8427125,456697,4379290,37767,7.22567,861.374
456698,4379290,501,30998,500.8427125,456698,4379290,37781,7.21207,861.159
456699,4379289,501,30998,500.8427125,456699,4379289,38134,9.66483,861.178
456700,4379289,501,30998,500.8427125,456700,4379289,39241,7.99792,861.102
456701,4379289,501,30998,500.8427125,456701,4379289,39243,6.54135,861.015
456702,4379289,501,30998,500.8427125,456702,4379289,39261,6.53293,860.902
456703,4379289,501,30998,500.8427125,456703,4379289,39588,3.79953,860.749
456704,4379289,501,30998,500.8427125,456704,4379289,39605,1.76181,860.846
456705,4379289,501,30998,500.8427125,456705,4379289,40258,1.15431,860.883
456706,4379289,501,30998,500.8427125,456706,4379289,40259,2.26594,860.876
456707,4379289,501,30998,500.8427125,456707,4379289,40367,1.76,860.817
456708,4379289,501,30998,500.8427125,456708,4379289,40401,2.08698,860.773
456709,4379289,501,30998,500.8427125,456709,4379289,40408,1.98227,860.705
456710,4379289,501,30998,500.8427125,456710,4379289,40410,0.576995,860.676
456711,4379288,501,30998,500.8427125,456711,4379288,40411,4.52793,860.759
456712,4379287,501,30998,500.8427125,456712,4379287,40486,3.96501,860.54
456713,4379286,501,30998,500.8427125,456713,4379286,40487,1.66494,860.587
456713,4379285,501,30998,500.8427125,456713,4379285,40667,7.5107,860.541
456714,4379285,501,30998,500.8427125,456714,4379285,40668,2.11006,860.532
456715,4379285,501,30998,500.8427125,456715,4379285,40743,3.75795,860.477
456716,4379286,501,30998,500.8427125,456716,4379286,40772,4.44868,860.415
456716,4379287,501,30998,500.8427125,456716,4379287,40776,4.74126,860.267
456717,4379288,501,30998,500.8427125,456717,4379288,40781,2.49184,860.311
456718,4379289,501,30998,500.8427125,456718,4379289,172,4.07254,860.198
456719,4379290,501,30998,500.8427125,456719,4379290,2,4.03543,860.172
456720,4379291,501,30998,500.8427125,456720,4379291,1817,7.48479,860.186
456721,4379291,501,30998,500.8427125,456721,4379291,1818,4.23066,860.113
456722,4379292,501,30998,500.8427125,456722,4379292,39,6.49078,860.181
456723,4379292,501,30998,500.8427125,456723,4379292,40,4.47563,860.238
456724,4379291,501,30998,500.8427125,456724,4379291,42808,3.96058,860.397
456725,4379291,501,30998,500.8427125,456725,4379291,45112,1.8999,860.426
456726,4379290,501,30998,500.8427125,456726,4379290,45113,3.26577,860.424
456727,4379289,501,30998,500.8427125,456727,4379289,45114,7.59161,860.286
456728,4379289,501,30998,500.8427125,456728,4379289,45115,9.64185,860.143
456729,4379290,501,30998,500.8427125,456729,4379290,45126,16.5896,859.582
456730,4379289,501,30998,500.8427125,456730,4379289,45148,5.54359,859.733
456731,4379288,501,30998,500.8427125,456731,4379288,45151,3.61381,859.675
456732,4379287,501,30998,500.8427125,456732,4379287,45154,12.7986,859.745
456732,4379286,501,30998,500.8427125,456732,4379286,45160,3.8014,859.48
456733,4379285,501,30998,500.8427125,456733,4379285,45163,13.1681,859.617
456733,4379284,501,30998,500.8427125,456733,4379284,46996,4.82554,859.408
456734,4379283,501,30998,500.8427125,456734,4379283,46999,11.1902,859.513
456734,4379282,501,30998,500.8427125,456734,4379282,47004,8.69414,859.356
456734,4379281,501,30998,500.8427125,456734,4379281,47076,5.30556,859.27
456734,4379280,501,30998,500.8427125,456734,4379280,47081,4.03155,859.301
456735,4379279,501,30998,500.8427125,456735,4379279,47844,4.08067,859.234
456735,4379278,501,30998,500.8427125,456735,4379278,47973,2.21437,859.184
456735,4379277,501,30998,500.8427125,456735,4379277,48036,9.3632,859.132
456736,4379276,501,30998,500.8427125,456736,4379276,48086,8.52775,859.04
456737,4379275,501,30998,500.8427125,456737,4379275,48214,8.29587,859.02
456738,4379274,501,30998,500.8427125,456738,4379274,48245,6.08723,858.928
456739,4379273,501,30998,500.8427125,456739,4379273,48247,6.47545,858.843
456740,4379272,501,30998,500.8427125,456740,4379272,48412,2.4074,858.732
456741,4379271,501,30998,500.8427125,456741,4379271,48421,5.57796,858.692
456741,4379270,501,30998,500.8427125,456741,4379270,48444,5.04911,858.561
456741,4379269,501,30998,500.8427125,456741,4379269,48536,7.16989,858.498
456742,4379268,501,30998,500.8427125,456742,4379268,48850,3.49992,858.391
456743,4379267,501,30998,500.8427125,456743,4379267,48887,4.67154,858.316
456743,4379266,501,30998,500.8427125,456743,4379266,48909,4.88472,858.307
456744,4379265,501,30998,500.8427125,456744,4379265,49001,4.78651,858.178
456745,4379264,501,30998,500.8427125,456745,4379264,49188,2.80129,858.101
456746,4379263,501,30998,500.8427125,456746,4379263,49191,8.69385,858.045
456747,4379263,501,30998,500.8427125,456747,4379263,49217,7.84411,858.027
456748,4379263,501,30998,500.8427125,456748,4379263,49222,9.06686,857.883
456749,4379263,501,30998,500.8427125,456749,4379263,49224,11.514,858.068
456750,4379263,501,30998,500.8427125,456750,4379263,49226,10.6222,858.023
456751,4379263,501,30998,500.8427125,456751,4379263,49345,4.80793,857.91
456752,4379262,501,30998,500.8427125,456752,4379262,49346,7.24895,858.145
456753,4379262,501,30998,500.8427125,456753,4379262,49348,16.5887,857.88
456754,4379262,501,30998,500.8427125,456754,4379262,49628,13.5289,857.484
456755,4379261,501,30998,500.8427125,456755,4379261,49754,6.43499,857.351
456756,4379261,501,30998,500.8427125,456756,4379261,49787,6.94927,857.262
456757,4379260,501,30998,500.8427125,456757,4379260,49814,1.90614,857.189
456758,4379259,501,30998,500.8427125,456758,4379259,49822,2.07171,857.186
456759,4379258,501,30998,500.8427125,456759,4379258,49835,6.47596,857.069
456760,4379257,501,30998,500.8427125,456760,4379257,49908,4.91337,856.879
456761,4379256,501,30998,500.8427125,456761,4379256,49922,9.44589,856.953
456762,4379256,501,30998,500.8427125,456762,4379256,49931,5.29331,856.866
456763,4379256,501,30998,500.8427125,456763,4379256,49932,4.24885,856.843
456764,4379255,501,30998,500.8427125,456764,4379255,49935,5.95179,856.729
456765,4379255,501,30998,500.8427125,456765,4379255,50195,2.75263,856.683
456766,4379254,501,30998,500.8427125,456766,4379254,50329,4.19685,856.633
456767,4379253,501,30998,500.8427125,456767,4379253,50335,5.00135,856.497
456768,4379252,501,30998,500.8427125,456768,4379252,50337,9.47412,856.362
456769,4379252,501,30998,500.8427125,456769,4379252,50434,12.0273,856.167
456770,4379251,501,30998,500.8427125,456770,4379251,50487,6.308,855.768
456771,4379250,501,30998,500.8427125,456771,4379250,50488,2.24641,855.899
456772,4379250,501,30998,500.8427125,456772,4379250,52408,2.99345,855.803
456773,4379249,501,30998,500.8427125,456773,4379249,52410,3.91003,855.784
456774,4379249,501,30998,500.8427125,456774,4379249,52542,4.55274,855.66
456774,4379248,501,30998,500.8427125,456774,4379248,52865,2.73622,855.694
456775,4379247,501,30998,500.8427125,456775,4379247,52874,2.979,855.642
456776,4379247,501,30998,500.8427125,456776,4379247,52882,3.81042,855.598
456777,4379247,501,30998,500.8427125,456777,4379247,52886,4.62801,855.471
456778,4379248,501,30998,500.8427125,456778,4379248,52902,8.55576,855.428
456779,4379248,501,30998,500.8427125,456779,4379248,52973,6.04623,855.327
456780,4379247,501,30998,500.8427125,456780,4379247,52978,4.02752,855.225
456781,4379246,501,30998,500.8427125,456781,4379246,52983,6.17926,855.162
456782,4379246,501,30998,500.8427125,456782,4379246,52986,6.37887,855.072
456783,4379245,501,30998,500.8427125,456783,4379245,52989,6.82074,854.917
456784,4379244,501,30998,500.8427125,456784,4379244,54271,5.71296,854.694
456785,4379243,501,30998,500.8427125,456785,4379243,67195,9.43647,854.684
456786,4379243,501,30998,500.8427125,456786,4379243,67200,3.81873,854.616
456787,4379242,501,30998,500.8427125,456787,4379242,67274,11.5838,854.592
456788,4379242,501,30998,500.8427125,456788,4379242,67288,10.1588,854.546
456789,4379242,501,30998,500.8427125,456789,4379242,67290,11.3167,854.52
456790,4379243,501,30998,500.8427125,456790,4379243,67331,6.42866,854.381
456791,4379244,501,30998,500.8427125,456791,4379244,67344,7.73888,854.197
456792,4379244,501,30998,500.8427125,456792,4379244,67345,10.8646,854.126
456793,4379245,501,30998,500.8427125,456793,4379245,67516,8.03609,853.953
456794,4379245,501,30998,500.8427125,456794,4379245,67525,6.0291,853.857
456795,4379245,501,30998,500.8427125,456795,4379245,67527,5.59454,853.745
456796,4379245,501,30998,500.8427125,456796,4379245,67562,4.98314,853.661
456797,4379245,501,30998,500.8427125,456797,4379245,67772,6.88674,853.599
456798,4379244,501,30998,500.8427125,456798,4379244,67782,8.26825,853.408
456799,4379244,501,30998,500.8427125,456799,4379244,68492,5.08272,853.281
456800,4379244,501,30998,500.8427125,456800,4379244,68517,4.36587,853.237
