X,Y,streamorde,IX,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
447265,4399971,1,44321,447265.00000000000,4399971.00000000000,4864,28.00590000000,738.94200000000
447266,4399970,1,44321,447266.00000000000,4399970.00000000000,4870,34.45160000000,738.18100000000
447267,4399969,1,44321,447267.00000000000,4399969.00000000000,4875,42.75730000000,737.07800000000
447268,4399968,1,44321,447268.00000000000,4399968.00000000000,4905,43.31230000000,735.77800000000
447269,4399967,1,44321,447269.00000000000,4399967.00000000000,4910,37.65570000000,734.52000000000
447270,4399966,1,44321,447270.00000000000,4399966.00000000000,4924,37.65790000000,733.85700000000
447271,4399965,1,44321,447271.00000000000,4399965.00000000000,27131,28.09640000000,732.76000000000
447422.15165658336,4399153.8316305028,1,44323,447422.15165700001,4399153.83162999990,964,33.52780000000,738.71000000000
447420.0591153772,4399155.3779011052,1,44323,447420.05911500001,4399155.37789999970,383,28.49210000000,737.51200000000
447417.96657417109,4399157.1259670351,1,44323,447417.96657400002,4399157.12597000040,1371,33.03630000000,735.87700000000
447415.98328708555,4399158.0,1,44323,447415.98328699998,4399158.00000000000,1388,29.96780000000,734.57500000000
447414,4399158,1,44323,447414.00000000000,4399158.00000000000,18143,30.13980000000,733.37400000000
447919.45527479396,4399940.2872710051,2,44353,447919.45527500001,4399940.28727000020,9,24.24030000000,802.29700000000
447918.16800378892,4399942.4756317139,2,44353,447918.16800399998,4399942.47563000020,18099,22.19060000000,803.08000000000
447920.6138186985,4399939.0298168045,2,44353,447920.61381900002,4399939.02981999980,18487,21.52280000000,801.48100000000
447922,4399937,2,44353,447922.00000000000,4399937.00000000000,18516,22.57840000000,800.58800000000
447923,4399936,2,44353,447923.00000000000,4399936.00000000000,18749,23.47170000000,800.03400000000
447924,4399935,2,44353,447924.00000000000,4399935.00000000000,18828,24.12050000000,799.50300000000
447924,4399934,2,44353,447924.00000000000,4399934.00000000000,18851,25.22170000000,799.01400000000
447924,4399933,2,44353,447924.00000000000,4399933.00000000000,18872,24.44380000000,798.58300000000
447924,4399932,2,44353,447924.00000000000,4399932.00000000000,18889,26.65140000000,798.14900000000
447925,4399931,2,44353,447925.00000000000,4399931.00000000000,19092,25.58660000000,797.46300000000
447925,4399930,2,44353,447925.00000000000,4399930.00000000000,19108,20.74680000000,797.09000000000
447926,4399929,2,44353,447926.00000000000,4399929.00000000000,19115,21.60540000000,796.65000000000
447927,4399928,2,44353,447927.00000000000,4399928.00000000000,19209,23.33900000000,796.15800000000
447927,4399927,2,44353,447927.00000000000,4399927.00000000000,19210,24.14890000000,795.72600000000
447927,4399926,2,44353,447927.00000000000,4399926.00000000000,19211,24.75810000000,795.30300000000
447927,4399925,2,44353,447927.00000000000,4399925.00000000000,19212,23.29110000000,794.83500000000
447927,4399924,2,44353,447927.00000000000,4399924.00000000000,20368,19.87270000000,794.43000000000
447928,4399923,2,44353,447928.00000000000,4399923.00000000000,20381,20.09650000000,794.01900000000
447928,4399922,2,44353,447928.00000000000,4399922.00000000000,20394,23.85980000000,793.66500000000
447928,4399921,2,44353,447928.00000000000,4399921.00000000000,20409,28.07310000000,793.18800000000
447928,4399920,2,44353,447928.00000000000,4399920.00000000000,20430,25.98630000000,792.62200000000
447929,4399919,2,44353,447929.00000000000,4399919.00000000000,20446,22.06380000000,792.11700000000
447929,4399918,2,44353,447929.00000000000,4399918.00000000000,20463,22.54100000000,791.73900000000
447929,4399917,2,44353,447929.00000000000,4399917.00000000000,20495,23.47130000000,791.35600000000
447930,4399916,2,44353,447930.00000000000,4399916.00000000000,21036,23.87530000000,790.75800000000
447930,4399915,2,44353,447930.00000000000,4399915.00000000000,21069,26.82720000000,790.32800000000
447930,4399914,2,44353,447930.00000000000,4399914.00000000000,21070,25.06970000000,789.76200000000
447930,4399913,2,44353,447930.00000000000,4399913.00000000000,21141,18.39560000000,789.47500000000
447931,4399912,2,44353,447931.00000000000,4399912.00000000000,21142,23.78540000000,789.04400000000
447931,4399911,2,44353,447931.00000000000,4399911.00000000000,21151,29.98580000000,788.53500000000
447931,4399910,2,44353,447931.00000000000,4399910.00000000000,21341,28.73270000000,787.90800000000
447931,4399909,2,44353,447931.00000000000,4399909.00000000000,21371,25.56500000000,787.49300000000
447931,4399908,2,44353,447931.00000000000,4399908.00000000000,21384,25.42320000000,787.06200000000
447931,4399907,2,44353,447931.00000000000,4399907.00000000000,21407,25.38930000000,786.61700000000
447931,4399906,2,44353,447931.00000000000,4399906.00000000000,21414,22.94410000000,786.21400000000
447932,4399905,2,44353,447932.00000000000,4399905.00000000000,21415,25.04280000000,785.72500000000
447933,4399904,2,44353,447933.00000000000,4399904.00000000000,29519,23.11610000000,785.00300000000
447933,4399903,2,44353,447933.00000000000,4399903.00000000000,29565,20.18850000000,784.64300000000
447933,4399902,2,44353,447933.00000000000,4399902.00000000000,29618,22.03590000000,784.32600000000
447933,4399901,2,44353,447933.00000000000,4399901.00000000000,29642,23.47550000000,783.94000000000
447933,4399900,2,44353,447933.00000000000,4399900.00000000000,29714,24.10760000000,783.52600000000
447933,4399899,2,44353,447933.00000000000,4399899.00000000000,29715,23.40110000000,783.11300000000
447933,4399898,2,44353,447933.00000000000,4399898.00000000000,29716,23.71690000000,782.73000000000
447933,4399897,2,44353,447933.00000000000,4399897.00000000000,29717,23.42750000000,782.23300000000
447933,4399896,2,44353,447933.00000000000,4399896.00000000000,29718,20.50090000000,781.82100000000
447933,4399895,2,44353,447933.00000000000,4399895.00000000000,29905,22.46480000000,781.49000000000
447933,4399894,2,44353,447933.00000000000,4399894.00000000000,29906,23.82130000000,780.99400000000
447933,4399893,2,44353,447933.00000000000,4399893.00000000000,30873,20.39510000000,780.55600000000
447933,4399892,2,44353,447933.00000000000,4399892.00000000000,30876,15.38060000000,780.24800000000
447933,4399891,2,44353,447933.00000000000,4399891.00000000000,30877,14.04220000000,780.08700000000
447933,4399890,2,44353,447933.00000000000,4399890.00000000000,31446,17.04380000000,779.77000000000
447933,4399889,2,44353,447933.00000000000,4399889.00000000000,31496,21.30100000000,779.46800000000
447933,4399888,2,44353,447933.00000000000,4399888.00000000000,31497,23.96530000000,779.03200000000
447933,4399887,2,44353,447933.00000000000,4399887.00000000000,31554,23.80400000000,778.62100000000
447933,4399886,2,44353,447933.00000000000,4399886.00000000000,31575,22.33160000000,778.19300000000
447933,4399885,2,44353,447933.00000000000,4399885.00000000000,31586,20.24210000000,777.83900000000
447933,4399884,2,44353,447933.00000000000,4399884.00000000000,31587,19.21270000000,777.49300000000
447933,4399883,2,44353,447933.00000000000,4399883.00000000000,31588,20.69490000000,777.19400000000
447933,4399882,2,44353,447933.00000000000,4399882.00000000000,31589,22.40490000000,776.75500000000
447933,4399881,2,44353,447933.00000000000,4399881.00000000000,31658,23.68150000000,776.34300000000
447933,4399880,2,44353,447933.00000000000,4399880.00000000000,31725,26.20290000000,775.88400000000
447933,4399879,2,44353,447933.00000000000,4399879.00000000000,31736,25.84980000000,775.38600000000
447932,4399878,2,44353,447932.00000000000,4399878.00000000000,32175,24.42350000000,774.77900000000
447932,4399877,2,44353,447932.00000000000,4399877.00000000000,32186,23.66120000000,774.40600000000
447932,4399876,2,44353,447932.00000000000,4399876.00000000000,32205,21.57930000000,773.98100000000
447932,4399875,2,44353,447932.00000000000,4399875.00000000000,32969,16.37240000000,773.60100000000
447932,4399874,2,44353,447932.00000000000,4399874.00000000000,33071,15.44730000000,773.39300000000
447932,4399873,2,44353,447932.00000000000,4399873.00000000000,33082,19.96790000000,773.11700000000
447932,4399872,2,44353,447932.00000000000,4399872.00000000000,33206,18.90300000000,772.66900000000
447932,4399871,2,44353,447932.00000000000,4399871.00000000000,33223,14.83980000000,772.47100000000
447932,4399870,2,44353,447932.00000000000,4399870.00000000000,33240,18.09980000000,772.29100000000
447932,4399869,2,44353,447932.00000000000,4399869.00000000000,33255,20.70270000000,771.86600000000
447932,4399868,2,44353,447932.00000000000,4399868.00000000000,33262,19.52120000000,771.59100000000
447932,4399867,2,44353,447932.00000000000,4399867.00000000000,33263,19.82410000000,771.32000000000
447932,4399866,2,44353,447932.00000000000,4399866.00000000000,33264,24.33280000000,770.97800000000
447932,4399865,2,44353,447932.00000000000,4399865.00000000000,33733,21.30820000000,770.33800000000
447932,4399864,2,44353,447932.00000000000,4399864.00000000000,33742,16.75610000000,770.13200000000
447932,4399863,2,44353,447932.00000000000,4399863.00000000000,33818,22.29410000000,769.81400000000
447932,4399862,2,44353,447932.00000000000,4399862.00000000000,33985,20.58240000000,769.39800000000
447932,4399861,2,44353,447932.00000000000,4399861.00000000000,33992,15.54480000000,769.08900000000
447932,4399860,2,44353,447932.00000000000,4399860.00000000000,34280,11.74940000000,768.83900000000
447932,4399859,2,44353,447932.00000000000,4399859.00000000000,34299,7.76763000000,768.71000000000
447931,4399858,2,44353,447931.00000000000,4399858.00000000000,34523,10.38450000000,768.59000000000
447932,4399857,2,44353,447932.00000000000,4399857.00000000000,34528,19.23670000000,768.19200000000
447932,4399856,2,44353,447932.00000000000,4399856.00000000000,34712,17.33710000000,767.90200000000
447932,4399855,2,44353,447932.00000000000,4399855.00000000000,34715,17.99250000000,767.64100000000
447932,4399854,2,44353,447932.00000000000,4399854.00000000000,34722,21.97820000000,767.29600000000
447932,4399853,2,44353,447932.00000000000,4399853.00000000000,34723,22.66200000000,766.88500000000
447932,4399852,2,44353,447932.00000000000,4399852.00000000000,34730,20.72130000000,766.47500000000
447932,4399851,2,44353,447932.00000000000,4399851.00000000000,34740,16.72570000000,766.10700000000
447933,4399850,2,44353,447933.00000000000,4399850.00000000000,34934,14.59150000000,765.86700000000
447933,4399849,2,44353,447933.00000000000,4399849.00000000000,35125,15.41800000000,765.64600000000
447933,4399848,2,44353,447933.00000000000,4399848.00000000000,35126,16.52870000000,765.34500000000
447933,4399847,2,44353,447933.00000000000,4399847.00000000000,35199,16.18860000000,765.04700000000
447933,4399846,2,44353,447933.00000000000,4399846.00000000000,35216,14.28160000000,764.76600000000
447932,4399845,2,44353,447932.00000000000,4399845.00000000000,35372,13.96310000000,764.47200000000
447932,4399844,2,44353,447932.00000000000,4399844.00000000000,35387,15.18100000000,764.25200000000
447931,4399843,2,44353,447931.00000000000,4399843.00000000000,35399,17.48660000000,763.79200000000
447931,4399842,2,44353,447931.00000000000,4399842.00000000000,35400,18.86400000000,763.58000000000
447931,4399841,2,44353,447931.00000000000,4399841.00000000000,35401,17.94170000000,763.15600000000
447932,4399840,2,44353,447932.00000000000,4399840.00000000000,35447,13.63270000000,762.85400000000
447932,4399839,2,44353,447932.00000000000,4399839.00000000000,35733,13.07920000000,762.70000000000
447932,4399838,2,44353,447932.00000000000,4399838.00000000000,35734,12.67020000000,762.46200000000
447931,4399837,2,44353,447931.00000000000,4399837.00000000000,35874,11.03220000000,762.20100000000
447931,4399836,2,44353,447931.00000000000,4399836.00000000000,35876,6.60808000000,762.03400000000
447932,4399835,2,44353,447932.00000000000,4399835.00000000000,35877,8.00149000000,761.99100000000
447933,4399835,2,44353,447933.00000000000,4399835.00000000000,36120,10.34770000000,761.78600000000
447934,4399834,2,44353,447934.00000000000,4399834.00000000000,36152,11.06610000000,761.68300000000
447934,4399833,2,44353,447934.00000000000,4399833.00000000000,36186,10.13410000000,761.49700000000
447934,4399832,2,44353,447934.00000000000,4399832.00000000000,36193,13.53540000000,761.37200000000
447934,4399831,2,44353,447934.00000000000,4399831.00000000000,36197,14.39270000000,761.03500000000
447933,4399830,2,44353,447933.00000000000,4399830.00000000000,36201,17.25510000000,760.78000000000
447933,4399829,2,44353,447933.00000000000,4399829.00000000000,36202,20.37890000000,760.40800000000
447932,4399828,2,44353,447932.00000000000,4399828.00000000000,36205,20.87350000000,759.95600000000
447932,4399827,2,44353,447932.00000000000,4399827.00000000000,36207,18.85810000000,759.57400000000
447931,4399826,2,44353,447931.00000000000,4399826.00000000000,36215,17.07040000000,759.15800000000
447931,4399825,2,44353,447931.00000000000,4399825.00000000000,36447,16.06900000000,758.85600000000
447930,4399824,2,44353,447930.00000000000,4399824.00000000000,36454,16.44200000000,758.47700000000
447930,4399823,2,44353,447930.00000000000,4399823.00000000000,36456,16.76460000000,758.25400000000
447930,4399822,2,44353,447930.00000000000,4399822.00000000000,36472,20.18570000000,757.92000000000
447930,4399821,2,44353,447930.00000000000,4399821.00000000000,36476,20.98220000000,757.59500000000
447930,4399820,2,44353,447930.00000000000,4399820.00000000000,36489,19.97130000000,757.22500000000
447930,4399819,2,44353,447930.00000000000,4399819.00000000000,36522,19.17890000000,756.98500000000
447929,4399818,2,44353,447929.00000000000,4399818.00000000000,36533,16.44200000000,756.62600000000
447928,4399817,2,44353,447928.00000000000,4399817.00000000000,37005,19.87530000000,756.18800000000
447928,4399816,2,44353,447928.00000000000,4399816.00000000000,37008,19.63860000000,755.86800000000
447928,4399815,2,44353,447928.00000000000,4399815.00000000000,37047,16.56150000000,755.56400000000
447927,4399814,2,44353,447927.00000000000,4399814.00000000000,37048,12.42070000000,755.27800000000
447926,4399813,2,44353,447926.00000000000,4399813.00000000000,37049,15.63560000000,754.93300000000
447925,4399812,2,44353,447925.00000000000,4399812.00000000000,37050,19.52880000000,754.55000000000
447925,4399811,2,44353,447925.00000000000,4399811.00000000000,37059,21.30810000000,754.08200000000
447925,4399810,2,44353,447925.00000000000,4399810.00000000000,37118,18.83180000000,753.80800000000
447924,4399809,2,44353,447924.00000000000,4399809.00000000000,37573,19.47780000000,753.40600000000
447924,4399808,2,44353,447924.00000000000,4399808.00000000000,37583,21.26930000000,752.99400000000
447924,4399807,2,44353,447924.00000000000,4399807.00000000000,37673,18.75860000000,752.65500000000
447923,4399806,2,44353,447923.00000000000,4399806.00000000000,37731,13.03500000000,752.31400000000
447922,4399805,2,44353,447922.00000000000,4399805.00000000000,37750,12.92230000000,751.94200000000
447921,4399804,2,44353,447921.00000000000,4399804.00000000000,37755,14.23900000000,751.75400000000
447920,4399803,2,44353,447920.00000000000,4399803.00000000000,38156,15.05980000000,751.33900000000
447920,4399802,2,44353,447920.00000000000,4399802.00000000000,38200,10.76420000000,751.15400000000
447919,4399801,2,44353,447919.00000000000,4399801.00000000000,38463,12.52390000000,750.90600000000
447918,4399800,2,44353,447918.00000000000,4399800.00000000000,38464,14.37280000000,750.71400000000
447917,4399799,2,44353,447917.00000000000,4399799.00000000000,38465,21.18820000000,750.26200000000
447917,4399798,2,44353,447917.00000000000,4399798.00000000000,38488,23.43620000000,749.84800000000
447917,4399797,2,44353,447917.00000000000,4399797.00000000000,38491,20.01460000000,749.51100000000
447916,4399796,2,44353,447916.00000000000,4399796.00000000000,38551,16.80180000000,748.99900000000
447915,4399795,2,44353,447915.00000000000,4399795.00000000000,38606,17.57270000000,748.71500000000
447915,4399794,2,44353,447915.00000000000,4399794.00000000000,38612,16.49230000000,748.44300000000
447915,4399793,2,44353,447915.00000000000,4399793.00000000000,38624,18.57630000000,748.15800000000
447914,4399792,2,44353,447914.00000000000,4399792.00000000000,38625,20.01680000000,747.70900000000
447913,4399791,2,44353,447913.00000000000,4399791.00000000000,38642,15.54720000000,747.19400000000
447912,4399790,2,44353,447912.00000000000,4399790.00000000000,38645,15.35070000000,746.99300000000
447911,4399789,2,44353,447911.00000000000,4399789.00000000000,38646,14.36480000000,746.63900000000
447910,4399788,2,44353,447910.00000000000,4399788.00000000000,38854,14.09640000000,746.30500000000
447909,4399787,2,44353,447909.00000000000,4399787.00000000000,38880,15.25460000000,745.95900000000
447909,4399786,2,44353,447909.00000000000,4399786.00000000000,39025,14.23800000000,745.72000000000
447909,4399785,2,44353,447909.00000000000,4399785.00000000000,39026,15.88570000000,745.47900000000
447909,4399784,2,44353,447909.00000000000,4399784.00000000000,39027,18.71970000000,745.18400000000
447908,4399783,2,44353,447908.00000000000,4399783.00000000000,39030,18.00210000000,744.69100000000
447907,4399782,2,44353,447907.00000000000,4399782.00000000000,39031,20.29080000000,744.36700000000
447906,4399781,2,44353,447906.00000000000,4399781.00000000000,39032,22.77290000000,743.64300000000
447905,4399780,2,44353,447905.00000000000,4399780.00000000000,39068,14.75620000000,743.23000000000
447904,4399779,2,44353,447904.00000000000,4399779.00000000000,39070,17.73090000000,742.84300000000
447903,4399779,2,44353,447903.00000000000,4399779.00000000000,39240,12.38490000000,742.59500000000
447902,4399778,2,44353,447902.00000000000,4399778.00000000000,39241,7.97117000000,742.38400000000
447901,4399777,2,44353,447901.00000000000,4399777.00000000000,39249,8.34070000000,742.19800000000
447900,4399777,2,44353,447900.00000000000,4399777.00000000000,39250,11.20880000000,742.04500000000
447899,4399777,2,44353,447899.00000000000,4399777.00000000000,39251,17.09990000000,741.81400000000
447898,4399777,2,44353,447898.00000000000,4399777.00000000000,39252,18.80400000000,741.41600000000
447897,4399777,2,44353,447897.00000000000,4399777.00000000000,39392,12.52510000000,741.13100000000
447896,4399777,2,44353,447896.00000000000,4399777.00000000000,39586,9.61095000000,741.00300000000
447895,4399776,2,44353,447895.00000000000,4399776.00000000000,39587,16.30320000000,740.76300000000
447894,4399776,2,44353,447894.00000000000,4399776.00000000000,39595,16.71160000000,740.37000000000
447893,4399776,2,44353,447893.00000000000,4399776.00000000000,39792,11.71480000000,740.20000000000
447892,4399776,2,44353,447892.00000000000,4399776.00000000000,40013,12.52630000000,740.10600000000
447891,4399775,2,44353,447891.00000000000,4399775.00000000000,40014,17.80860000000,739.77900000000
447890,4399774,2,44353,447890.00000000000,4399774.00000000000,40015,18.77140000000,739.32000000000
447889,4399773,2,44353,447889.00000000000,4399773.00000000000,40039,12.57410000000,738.92700000000
447888,4399773,2,44353,447888.00000000000,4399773.00000000000,40040,10.08040000000,738.72900000000
447887,4399773,2,44353,447887.00000000000,4399773.00000000000,40142,5.28665000000,738.63300000000
447886,4399772,2,44353,447886.00000000000,4399772.00000000000,40143,11.72720000000,738.47000000000
447885,4399771,2,44353,447885.00000000000,4399771.00000000000,40144,13.64140000000,738.12500000000
447884,4399770,2,44353,447884.00000000000,4399770.00000000000,40145,14.28500000000,737.74200000000
447883,4399769,2,44353,447883.00000000000,4399769.00000000000,40146,12.12580000000,737.42200000000
447882,4399768,2,44353,447882.00000000000,4399768.00000000000,40198,13.21450000000,737.15100000000
447881,4399767,2,44353,447881.00000000000,4399767.00000000000,40200,22.95240000000,736.73900000000
447880,4399766,2,44353,447880.00000000000,4399766.00000000000,40201,21.28690000000,736.15700000000
447879,4399766,2,44353,447879.00000000000,4399766.00000000000,41709,22.97940000000,735.90600000000
447879,4399765,2,44353,447879.00000000000,4399765.00000000000,41724,7.75430000000,735.82600000000
447878,4399764,2,44353,447878.00000000000,4399764.00000000000,41731,14.37480000000,735.73000000000
447878,4399763,2,44353,447878.00000000000,4399763.00000000000,41732,12.44690000000,735.43600000000
447877,4399762,2,44353,447877.00000000000,4399762.00000000000,225787,10.36040000000,735.19600000000
447879.1037763374,4399789.2548298333,1,44375,447879.10377599997,4399789.25483000000,573,20.74390000000,744.39000000000
447878.93398703641,4399787.6321718078,1,44375,447878.93398700003,4399787.63217000010,574,23.50200000000,744.04800000000
447878.86797407293,4399786.0095137833,1,44375,447878.86797399999,4399786.00951000020,576,15.60980000000,743.22000000000
447878.24531604862,4399783.4528687233,1,44375,447878.24531600002,4399783.45287000020,13,20.36180000000,742.34400000000
447877.31132901215,4399782.0377633739,1,44375,447877.31132899999,4399782.03775999970,1187,23.68770000000,741.69100000000
447877,4399780,1,44375,447877.00000000000,4399780.00000000000,1209,26.05810000000,741.02600000000
447877,4399779,1,44375,447877.00000000000,4399779.00000000000,1210,26.39610000000,740.41200000000
447878.5188816869,4399777.3490923857,1,44375,447878.51888200000,4399777.34908999970,7,22.29310000000,739.51500000000
447879.14153971121,4399776.1415397115,1,44375,447879.14153999998,4399776.14154000020,8,20.44240000000,739.12900000000
447879.86797407293,4399775.2453160491,1,44375,447879.86797399999,4399775.24531999980,74,15.89580000000,738.70100000000
447880.14153971121,4399773.3113290127,1,44375,447880.14153999998,4399773.31132999990,77,17.99000000000,738.12000000000
447879,4399772,1,44375,447879.00000000000,4399772.00000000000,1229,20.12490000000,737.86700000000
447879,4399771,1,44375,447879.00000000000,4399771.00000000000,1230,10.73590000000,737.50600000000
447879,4399770,1,44375,447879.00000000000,4399770.00000000000,1493,7.12434000000,737.43900000000
447879,4399769,1,44375,447879.00000000000,4399769.00000000000,1495,10.83740000000,737.26500000000
447879,4399768,1,44375,447879.00000000000,4399768.00000000000,1500,16.28290000000,737.04300000000
447879,4399767,1,44375,447879.00000000000,4399767.00000000000,1502,28.02220000000,736.66000000000
447879,4399766,1,44375,447879.00000000000,4399766.00000000000,41709,22.97940000000,735.90600000000
447363,4399103,1,44486,447363.00000000000,4399103.00000000000,1354,28.74720000000,740.99700000000
447363,4399104,1,44486,447363.00000000000,4399104.00000000000,59795,20.38370000000,740.54100000000
447862.0,4399550.880725191,2,44567,447862.00000000000,4399550.88073000030,296,32.85320000000,749.01500000000
447861.37286293111,4399550.0,2,44567,447861.37286300003,4399550.00000000000,430,29.28860000000,748.27000000000
447859.48051420838,4399550.0,2,44567,447859.48051400000,4399550.00000000000,449,24.21710000000,747.28300000000
447858.15572130255,4399550.0,2,44567,447858.15572099999,4399550.00000000000,453,21.94980000000,746.94800000000
447856,4399550,2,44567,447856.00000000000,4399550.00000000000,154596,24.17490000000,746.03400000000
447236,4400109,1,44621,447236.00000000000,4400109.00000000000,1243,13.56110000000,799.81000000000
447237,4400108,1,44621,447237.00000000000,4400108.00000000000,2230,9.20304000000,799.51200000000
447238,4400107,1,44621,447238.00000000000,4400107.00000000000,2234,11.14930000000,799.35500000000
447239,4400106,1,44621,447239.00000000000,4400106.00000000000,2236,16.39670000000,799.05900000000
447240,4400105,1,44621,447240.00000000000,4400105.00000000000,2353,4.94729000000,798.85900000000
447241,4400104,1,44621,447241.00000000000,4400104.00000000000,2572,1.03381000000,798.79600000000
447242,4400103,1,44621,447242.00000000000,4400103.00000000000,2588,3.50481000000,798.85500000000
447242,4400102,1,44621,447242.00000000000,4400102.00000000000,2594,6.19855000000,798.80600000000
447243,4400101,1,44621,447243.00000000000,4400101.00000000000,2610,6.00067000000,798.70000000000
447243,4400100,1,44621,447243.00000000000,4400100.00000000000,2612,12.98810000000,798.57600000000
447243,4400099,1,44621,447243.00000000000,4400099.00000000000,2613,22.16930000000,798.25800000000
447243,4400098,1,44621,447243.00000000000,4400098.00000000000,2614,21.34030000000,797.79800000000
447243,4400097,1,44621,447243.00000000000,4400097.00000000000,2623,11.60230000000,797.49900000000
447244,4400097,1,44621,447244.00000000000,4400097.00000000000,2824,11.30370000000,797.38800000000
447244,4400096,1,44621,447244.00000000000,4400096.00000000000,2825,4.42844000000,797.37700000000
447244,4400095,1,44621,447244.00000000000,4400095.00000000000,2842,6.57226000000,797.28300000000
447244,4400094,1,44621,447244.00000000000,4400094.00000000000,2856,9.03113000000,797.15800000000
447244,4400093,1,44621,447244.00000000000,4400093.00000000000,2857,9.60428000000,796.99000000000
447245,4400092,1,44621,447245.00000000000,4400092.00000000000,2862,11.11200000000,796.76300000000
447245,4400091,1,44621,447245.00000000000,4400091.00000000000,2864,11.32310000000,796.52300000000
447245,4400090,1,44621,447245.00000000000,4400090.00000000000,3164,9.67735000000,796.37300000000
447245,4400089,1,44621,447245.00000000000,4400089.00000000000,3167,11.93430000000,796.19200000000
447246,4400088,1,44621,447246.00000000000,4400088.00000000000,3172,12.84610000000,795.89300000000
447246,4400087,1,44621,447246.00000000000,4400087.00000000000,3309,10.24530000000,795.67900000000
447246,4400086,1,44621,447246.00000000000,4400086.00000000000,4156,7.27584000000,795.47600000000
447246,4400085,1,44621,447246.00000000000,4400085.00000000000,4157,6.14924000000,795.45000000000
447247,4400084,1,44621,447247.00000000000,4400084.00000000000,4159,19.58440000000,795.22700000000
447248,4400083,1,44621,447248.00000000000,4400083.00000000000,4163,19.63990000000,794.61600000000
447248,4400082,1,44621,447248.00000000000,4400082.00000000000,4184,12.95720000000,794.36800000000
447249,4400082,1,44621,447249.00000000000,4400082.00000000000,4248,5.49259000000,794.44500000000
447250,4400081,1,44621,447250.00000000000,4400081.00000000000,4253,9.22505000000,794.30100000000
447251,4400080,1,44621,447251.00000000000,4400080.00000000000,4271,5.97912000000,794.18800000000
447251,4400079,1,44621,447251.00000000000,4400079.00000000000,4274,5.70319000000,794.17000000000
447155.0,4398768.5713052861,2,44652,447155.00000000000,4398768.57130999960,462,15.54230000000,764.87900000000
447154.0,4398771.6124140359,2,44652,447154.00000000000,4398771.61240999960,470,20.60450000000,763.86600000000
447153.64463463577,4398773.3654743638,2,44652,447153.64463499998,4398773.36546999960,491,21.04480000000,763.50300000000
447153.27916027227,4398774.3654743638,2,44652,447153.27915999998,4398774.36546999960,500,22.84040000000,762.93300000000
447152.91368590877,4398775.3654743638,2,44652,447152.91368599999,4398775.36546999960,503,17.16670000000,762.56600000000
447152.45684295439,4398776.2741057724,2,44652,447152.45684300002,4398776.27410999960,3401,18.71220000000,762.20700000000
447152,4398777,2,44652,447152.00000000000,4398777.00000000000,3413,24.36010000000,761.84100000000
447151,4398778,2,44652,447151.00000000000,4398778.00000000000,3426,20.55160000000,761.28200000000
447150.82344858017,4398778.9967894042,2,44652,447150.82344900002,4398778.99679000020,2,18.73510000000,760.97800000000
447150,4398780,2,44652,447150.00000000000,4398780.00000000000,3458,21.04180000000,760.53900000000
447150,4398781,2,44652,447150.00000000000,4398781.00000000000,3463,23.78900000000,760.07200000000
447150,4398782,2,44652,447150.00000000000,4398782.00000000000,3468,21.44330000000,759.70700000000
447149,4398783,2,44652,447149.00000000000,4398783.00000000000,3755,17.74630000000,759.24200000000
447148,4398784,2,44652,447148.00000000000,4398784.00000000000,3769,21.29150000000,758.88600000000
447148,4398785,2,44652,447148.00000000000,4398785.00000000000,3776,18.91410000000,758.47500000000
447148,4398786,2,44652,447148.00000000000,4398786.00000000000,3783,18.15280000000,758.22300000000
447148,4398787,2,44652,447148.00000000000,4398787.00000000000,3784,19.19370000000,757.91000000000
447148,4398788,2,44652,447148.00000000000,4398788.00000000000,3796,17.67790000000,757.54600000000
447147,4398789,2,44652,447147.00000000000,4398789.00000000000,3797,18.03500000000,757.20300000000
447146,4398790,2,44652,447146.00000000000,4398790.00000000000,3798,20.14690000000,756.69900000000
447145,4398791,2,44652,447145.00000000000,4398791.00000000000,3799,24.29580000000,756.19500000000
447144,4398792,2,44652,447144.00000000000,4398792.00000000000,4059,20.46370000000,755.50800000000
447143,4398793,2,44652,447143.00000000000,4398793.00000000000,4080,20.15070000000,755.14200000000
447143,4398794,2,44652,447143.00000000000,4398794.00000000000,4091,19.85560000000,754.77700000000
447143,4398795,2,44652,447143.00000000000,4398795.00000000000,4092,18.66600000000,754.44000000000
447143,4398796,2,44652,447143.00000000000,4398796.00000000000,4093,17.49830000000,754.13500000000
447143,4398797,2,44652,447143.00000000000,4398797.00000000000,4094,16.97790000000,753.83400000000
447143,4398798,2,44652,447143.00000000000,4398798.00000000000,4095,18.86690000000,753.54800000000
447143,4398799,2,44652,447143.00000000000,4398799.00000000000,4096,20.35950000000,753.17300000000
447143,4398800,2,44652,447143.00000000000,4398800.00000000000,4097,17.15560000000,752.83000000000
447142,4398801,2,44652,447142.00000000000,4398801.00000000000,4143,22.04360000000,752.39600000000
447142,4398802,2,44652,447142.00000000000,4398802.00000000000,4144,23.92230000000,751.98500000000
447142,4398803,2,44652,447142.00000000000,4398803.00000000000,4145,20.21240000000,751.57000000000
447142,4398804,2,44652,447142.00000000000,4398804.00000000000,4146,16.17490000000,751.24900000000
447142,4398805,2,44652,447142.00000000000,4398805.00000000000,4147,15.98250000000,750.98200000000
447141,4398806,2,44652,447141.00000000000,4398806.00000000000,4334,23.52730000000,750.50100000000
