FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,AngeloSage,flowacc_co
13082,2378,1,1214,2059,362.713400320000010,458499.000000000000000,4380320.000000000000000,692.6893921,20587
13083,2378,1,1214,2059,362.713400320000010,458500.000000000000000,4380314.000000000000000,690.4732056,21003
13084,2378,1,1214,2059,362.713400320000010,458495.000000000000000,4380309.000000000000000,689.5035400,21082
13085,2378,1,1214,2059,362.713400320000010,458493.000000000000000,4380303.000000000000000,687.3134155,21598
13086,2378,1,1214,2059,362.713400320000010,458489.000000000000000,4380300.000000000000000,685.9000244,21617
13087,2378,1,1214,2059,362.713400320000010,458487.000000000000000,4380294.000000000000000,683.9768066,21966
13088,2378,1,1214,2059,362.713400320000010,458487.000000000000000,4380290.000000000000000,682.4976196,22282
13089,2378,1,1214,2059,362.713400320000010,458489.000000000000000,4380287.000000000000000,681.9202881,22429
13090,2378,1,1214,2059,362.713400320000010,458489.000000000000000,4380285.000000000000000,681.3445435,22459
13091,2378,1,1214,2059,362.713400320000010,458494.000000000000000,4380278.000000000000000,678.6661377,22712
13092,2378,1,1214,2059,362.713400320000010,458494.000000000000000,4380276.000000000000000,676.8976440,22776
13093,2378,1,1214,2059,362.713400320000010,458491.000000000000000,4380273.000000000000000,674.8715210,22940
13094,2378,1,1214,2059,362.713400320000010,458492.000000000000000,4380270.000000000000000,674.4979858,22980
13095,2378,1,1214,2059,362.713400320000010,458491.000000000000000,4380260.000000000000000,672.2939453,23886
13096,2378,1,1214,2059,362.713400320000010,458495.000000000000000,4380255.000000000000000,670.9555664,24121
13097,2378,1,1214,2059,362.713400320000010,458497.000000000000000,4380238.000000000000000,667.1679688,24531
13098,2378,1,1214,2059,362.713400320000010,458500.000000000000000,4380232.000000000000000,666.6806641,24761
13099,2378,1,1214,2059,362.713400320000010,458497.000000000000000,4380229.000000000000000,665.4087524,24792
13100,2378,1,1214,2059,362.713400320000010,458496.000000000000000,4380224.000000000000000,663.5216675,24896
13101,2378,1,1214,2059,362.713400320000010,458494.000000000000000,4380222.000000000000000,663.6470947,24989
13102,2378,1,1214,2059,362.713400320000010,458494.000000000000000,4380219.000000000000000,662.2276611,25070
13103,2378,1,1214,2059,362.713400320000010,458492.000000000000000,4380219.000000000000000,662.4696655,25097
13104,2378,1,1214,2059,362.713400320000010,458490.000000000000000,4380217.000000000000000,662.0742798,25258
13105,2378,1,1214,2059,362.713400320000010,458492.000000000000000,4380212.000000000000000,660.6771240,25308
13106,2378,1,1214,2059,362.713400320000010,458489.000000000000000,4380209.000000000000000,658.6712036,25381
13107,2378,1,1214,2059,362.713400320000010,458490.000000000000000,4380203.000000000000000,656.9470825,25482
13108,2378,1,1214,2059,362.713400320000010,458489.000000000000000,4380202.000000000000000,656.5023804,25493
13109,2378,1,1214,2059,362.713400320000010,458489.000000000000000,4380198.000000000000000,654.9776611,25576
13110,2378,1,1214,2059,362.713400320000010,458486.000000000000000,4380193.000000000000000,653.8096313,36126
13111,2379,1,2052,2060,4.236067977500000,458748.000000000000000,4380195.000000000000000,651.8801270,1089
13112,2379,1,2052,2060,4.236067977500000,458749.000000000000000,4380193.000000000000000,651.1980591,38417
13113,2379,1,2052,2060,4.236067977500000,458751.000000000000000,4380193.000000000000000,650.7858276,1108
13114,2380,1,2037,2060,8.602325267039999,458756.000000000000000,4380200.000000000000000,655.3953857,1086
13115,2380,1,2037,2060,8.602325267039999,458751.000000000000000,4380193.000000000000000,650.7858276,1108
13116,2381,1,2051,2061,4.605551275460000,457304.000000000000000,4380195.000000000000000,761.6585693,1593
13117,2381,1,2051,2061,4.605551275460000,457305.000000000000000,4380195.000000000000000,761.7463989,1225
13118,2381,1,2051,2061,4.605551275460000,457307.000000000000000,4380192.000000000000000,762.3282471,1093
13119,2382,1,2059,2022,27.941549404500002,458486.000000000000000,4380193.000000000000000,653.8096313,36126
13120,2382,1,2059,2022,27.941549404500002,458491.000000000000000,4380193.000000000000000,656.4187622,10470
13121,2382,1,2059,2022,27.941549404500002,458492.000000000000000,4380192.000000000000000,656.5975342,10461
13122,2382,1,2059,2022,27.941549404500002,458497.000000000000000,4380192.000000000000000,658.0858765,10426
13123,2382,1,2059,2022,27.941549404500002,458499.000000000000000,4380193.000000000000000,658.3300171,10416
13124,2382,1,2059,2022,27.941549404500002,458500.000000000000000,4380196.000000000000000,659.2383423,10347
13125,2382,1,2059,2022,27.941549404500002,458504.000000000000000,4380200.000000000000000,660.5166626,10297
13126,2382,1,2059,2022,27.941549404500002,458506.000000000000000,4380204.000000000000000,661.5778809,8983
13127,2382,1,2059,2022,27.941549404500002,458507.000000000000000,4380204.000000000000000,661.6870117,1220
13128,2383,1,1793,2062,101.996267180000000,458819.000000000000000,4380279.000000000000000,659.4475708,1430
13129,2383,1,1793,2062,101.996267180000000,458820.000000000000000,4380275.000000000000000,658.5220337,45603
13130,2383,1,1793,2062,101.996267180000000,458826.000000000000000,4380269.000000000000000,658.0504761,46818
13131,2383,1,1793,2062,101.996267180000000,458826.000000000000000,4380258.000000000000000,656.0518188,47580
13132,2383,1,1793,2062,101.996267180000000,458829.000000000000000,4380256.000000000000000,655.3253174,47862
13133,2383,1,1793,2062,101.996267180000000,458828.000000000000000,4380253.000000000000000,654.4079590,47968
13134,2383,1,1793,2062,101.996267180000000,458828.000000000000000,4380250.000000000000000,653.5674438,48146
13135,2383,1,1793,2062,101.996267180000000,458830.000000000000000,4380246.000000000000000,652.2040405,48296
13136,2383,1,1793,2062,101.996267180000000,458829.000000000000000,4380240.000000000000000,650.5175781,48528
13137,2383,1,1793,2062,101.996267180000000,458834.000000000000000,4380233.000000000000000,647.1188965,48880
13138,2383,1,1793,2062,101.996267180000000,458834.000000000000000,4380228.000000000000000,645.1796265,48939
13139,2383,1,1793,2062,101.996267180000000,458837.000000000000000,4380226.000000000000000,643.7595825,49204
13140,2383,1,1793,2062,101.996267180000000,458844.000000000000000,4380218.000000000000000,640.4275513,49369
13141,2383,1,1793,2062,101.996267180000000,458845.000000000000000,4380216.000000000000000,639.9368286,49624
13142,2383,1,1793,2062,101.996267180000000,458845.000000000000000,4380212.000000000000000,638.9044189,49761
13143,2383,1,1793,2062,101.996267180000000,458844.000000000000000,4380211.000000000000000,638.6716919,49768
13144,2383,1,1793,2062,101.996267180000000,458845.000000000000000,4380207.000000000000000,637.7672119,49934
13145,2383,1,1793,2062,101.996267180000000,458847.000000000000000,4380204.000000000000000,636.9927368,49973
13146,2383,1,1793,2062,101.996267180000000,458850.000000000000000,4380202.000000000000000,635.7201538,50210
13147,2383,1,1793,2062,101.996267180000000,458850.000000000000000,4380199.000000000000000,635.3001709,50229
13148,2383,1,1793,2062,101.996267180000000,458853.000000000000000,4380196.000000000000000,634.0986328,50251
13149,2383,1,1793,2062,101.996267180000000,458853.000000000000000,4380192.000000000000000,633.6417847,4633083
13150,2384,1,1985,2063,36.479838931000003,457281.000000000000000,4380223.000000000000000,756.1343994,2568
13151,2384,1,1985,2063,36.479838931000003,457280.000000000000000,4380218.000000000000000,756.8632202,2197
13152,2384,1,1985,2063,36.479838931000003,457277.000000000000000,4380215.000000000000000,757.2677612,2185
13153,2384,1,1985,2063,36.479838931000003,457273.000000000000000,4380205.000000000000000,758.4835205,2028
13154,2384,1,1985,2063,36.479838931000003,457275.000000000000000,4380202.000000000000000,758.8610229,1892
13155,2384,1,1985,2063,36.479838931000003,457274.000000000000000,4380198.000000000000000,759.4565430,1833
13156,2384,1,1985,2063,36.479838931000003,457278.000000000000000,4380193.000000000000000,760.3201294,1806
13157,2384,1,1985,2063,36.479838931000003,457277.000000000000000,4380191.000000000000000,760.6769409,1799
13158,2385,1,2062,2065,2.236067977500000,458853.000000000000000,4380192.000000000000000,633.6417847,4633083
13159,2385,1,2062,2065,2.236067977500000,458855.000000000000000,4380191.000000000000000,633.6279297,28693
13160,2386,1,1370,2065,317.434600382999970,458818.000000000000000,4380437.000000000000000,694.4700928,1174
13161,2386,1,1370,2065,317.434600382999970,458820.000000000000000,4380437.000000000000000,693.8911133,9614
13162,2386,1,1370,2065,317.434600382999970,458823.000000000000000,4380433.000000000000000,692.9105835,9896
13163,2386,1,1370,2065,317.434600382999970,458831.000000000000000,4380432.000000000000000,691.3381958,10246
13164,2386,1,1370,2065,317.434600382999970,458835.000000000000000,4380428.000000000000000,690.2187500,10392
13165,2386,1,1370,2065,317.434600382999970,458840.000000000000000,4380427.000000000000000,689.3259277,10669
13166,2386,1,1370,2065,317.434600382999970,458846.000000000000000,4380419.000000000000000,688.0867920,11576
13167,2386,1,1370,2065,317.434600382999970,458851.000000000000000,4380417.000000000000000,687.4157715,11683
13168,2386,1,1370,2065,317.434600382999970,458858.000000000000000,4380416.000000000000000,686.5987549,12120
13169,2386,1,1370,2065,317.434600382999970,458862.000000000000000,4380413.000000000000000,685.9436035,12628
13170,2386,1,1370,2065,317.434600382999970,458862.000000000000000,4380410.000000000000000,685.5749512,12792
13171,2386,1,1370,2065,317.434600382999970,458864.000000000000000,4380407.000000000000000,685.1797485,13097
13172,2386,1,1370,2065,317.434600382999970,458863.000000000000000,4380404.000000000000000,684.6167603,13214
13173,2386,1,1370,2065,317.434600382999970,458863.000000000000000,4380399.000000000000000,683.7175293,13620
13174,2386,1,1370,2065,317.434600382999970,458864.000000000000000,4380397.000000000000000,683.4191284,13639
13175,2386,1,1370,2065,317.434600382999970,458868.000000000000000,4380393.000000000000000,682.3361206,13813
13176,2386,1,1370,2065,317.434600382999970,458868.000000000000000,4380391.000000000000000,681.7854004,13862
13177,2386,1,1370,2065,317.434600382999970,458870.000000000000000,4380390.000000000000000,681.2962036,14123
13178,2386,1,1370,2065,317.434600382999970,458870.000000000000000,4380389.000000000000000,681.2620850,14210
13179,2386,1,1370,2065,317.434600382999970,458874.000000000000000,4380386.000000000000000,680.2899170,14328
13180,2386,1,1370,2065,317.434600382999970,458879.000000000000000,4380385.000000000000000,679.3391724,15018
13181,2386,1,1370,2065,317.434600382999970,458880.000000000000000,4380373.000000000000000,677.8377075,15352
13182,2386,1,1370,2065,317.434600382999970,458882.000000000000000,4380370.000000000000000,677.4372559,15493
13183,2386,1,1370,2065,317.434600382999970,458883.000000000000000,4380360.000000000000000,675.8523560,16418
13184,2386,1,1370,2065,317.434600382999970,458885.000000000000000,4380356.000000000000000,675.3132935,16667
13185,2386,1,1370,2065,317.434600382999970,458885.000000000000000,4380351.000000000000000,674.7536011,17013
13186,2386,1,1370,2065,317.434600382999970,458888.000000000000000,4380348.000000000000000,674.2550049,17447
13187,2386,1,1370,2065,317.434600382999970,458888.000000000000000,4380343.000000000000000,673.6482544,17718
13188,2386,1,1370,2065,317.434600382999970,458882.000000000000000,4380338.000000000000000,672.6453857,18498
13189,2386,1,1370,2065,317.434600382999970,458882.000000000000000,4380333.000000000000000,672.2427368,18746
13190,2386,1,1370,2065,317.434600382999970,458884.000000000000000,4380329.000000000000000,671.7285767,18971
13191,2386,1,1370,2065,317.434600382999970,458885.000000000000000,4380321.000000000000000,670.3267212,19521
13192,2386,1,1370,2065,317.434600382999970,458890.000000000000000,4380314.000000000000000,669.0311890,20303
13193,2386,1,1370,2065,317.434600382999970,458890.000000000000000,4380307.000000000000000,667.4593506,20587
13194,2386,1,1370,2065,317.434600382999970,458892.000000000000000,4380304.000000000000000,667.1363525,21117
13195,2386,1,1370,2065,317.434600382999970,458892.000000000000000,4380299.000000000000000,666.3212280,21322
13196,2386,1,1370,2065,317.434600382999970,458894.000000000000000,4380294.000000000000000,665.7850342,21521
13197,2386,1,1370,2065,317.434600382999970,458893.000000000000000,4380293.000000000000000,665.3284302,21524
13198,2386,1,1370,2065,317.434600382999970,458893.000000000000000,4380290.000000000000000,664.7615967,21559
13199,2386,1,1370,2065,317.434600382999970,458894.000000000000000,4380289.000000000000000,664.4757690,21661
13200,2386,1,1370,2065,317.434600382999970,458893.000000000000000,4380288.000000000000000,664.3783569,21689
13201,2386,1,1370,2065,317.434600382999970,458893.000000000000000,4380285.000000000000000,663.6170654,21755
13202,2386,1,1370,2065,317.434600382999970,458896.000000000000000,4380283.000000000000000,662.9884644,22309
13203,2386,1,1370,2065,317.434600382999970,458895.000000000000000,4380281.000000000000000,662.3663330,22313
13204,2386,1,1370,2065,317.434600382999970,458897.000000000000000,4380279.000000000000000,661.5949097,22674
13205,2386,1,1370,2065,317.434600382999970,458895.000000000000000,4380276.000000000000000,661.1507568,22797
13206,2386,1,1370,2065,317.434600382999970,458895.000000000000000,4380266.000000000000000,658.6386719,23385
13207,2386,1,1370,2065,317.434600382999970,458894.000000000000000,4380265.000000000000000,658.5708008,23417
13208,2386,1,1370,2065,317.434600382999970,458895.000000000000000,4380262.000000000000000,657.9411621,23734
13209,2386,1,1370,2065,317.434600382999970,458891.000000000000000,4380254.000000000000000,657.2893677,24215
13210,2386,1,1370,2065,317.434600382999970,458893.000000000000000,4380252.000000000000000,656.9782104,24230
13211,2386,1,1370,2065,317.434600382999970,458893.000000000000000,4380250.000000000000000,656.7379761,24287
13212,2386,1,1370,2065,317.434600382999970,458892.000000000000000,4380249.000000000000000,656.5391235,24532
13213,2386,1,1370,2065,317.434600382999970,458892.000000000000000,4380246.000000000000000,655.5236816,24785
13214,2386,1,1370,2065,317.434600382999970,458889.000000000000000,4380242.000000000000000,654.5277100,24982
13215,2386,1,1370,2065,317.434600382999970,458889.000000000000000,4380239.000000000000000,653.3288574,25225
13216,2386,1,1370,2065,317.434600382999970,458883.000000000000000,4380233.000000000000000,650.7736816,25333
13217,2386,1,1370,2065,317.434600382999970,458880.000000000000000,4380232.000000000000000,649.4070435,25767
13218,2386,1,1370,2065,317.434600382999970,458877.000000000000000,4380227.000000000000000,647.7799072,25805
13219,2386,1,1370,2065,317.434600382999970,458876.000000000000000,4380221.000000000000000,645.1692505,26388
13220,2386,1,1370,2065,317.434600382999970,458871.000000000000000,4380215.000000000000000,642.3332520,27460
13221,2386,1,1370,2065,317.434600382999970,458871.000000000000000,4380213.000000000000000,641.9255371,27476
13222,2386,1,1370,2065,317.434600382999970,458865.000000000000000,4380210.000000000000000,638.5687256,28079
13223,2386,1,1370,2065,317.434600382999970,458866.000000000000000,4380208.000000000000000,638.0560913,28129
13224,2386,1,1370,2065,317.434600382999970,458863.000000000000000,4380204.000000000000000,636.0539551,28299
13225,2386,1,1370,2065,317.434600382999970,458861.000000000000000,4380198.000000000000000,634.3439941,28359
13226,2386,1,1370,2065,317.434600382999970,458859.000000000000000,4380197.000000000000000,633.7274780,28364
13227,2386,1,1370,2065,317.434600382999970,458859.000000000000000,4380195.000000000000000,633.5415039,28588
13228,2386,1,1370,2065,317.434600382999970,458855.000000000000000,4380191.000000000000000,633.6279297,28693
13229,2387,1,1905,2066,57.749771649300001,457450.000000000000000,4380239.000000000000000,741.2746582,15118
13230,2387,1,1905,2066,57.749771649300001,457449.000000000000000,4380233.000000000000000,743.6696167,15096
13231,2387,1,1905,2066,57.749771649300001,457446.000000000000000,4380230.000000000000000,744.9509888,14833
13232,2387,1,1905,2066,57.749771649300001,457446.000000000000000,4380228.000000000000000,745.6939697,14795
13233,2387,1,1905,2066,57.749771649300001,457440.000000000000000,4380218.000000000000000,749.8828125,14573
13234,2387,1,1905,2066,57.749771649300001,457437.000000000000000,4380209.000000000000000,752.7626343,14289
13235,2387,1,1905,2066,57.749771649300001,457432.000000000000000,4380203.000000000000000,755.0120239,14229
13236,2387,1,1905,2066,57.749771649300001,457432.000000000000000,4380201.000000000000000,755.2449951,13876
13237,2387,1,1905,2066,57.749771649300001,457428.000000000000000,4380194.000000000000000,756.7258301,13638
13238,2387,1,1905,2066,57.749771649300001,457423.000000000000000,4380190.000000000000000,757.7975464,13364
13239,2388,1,2067,2068,1.000000000000000,457885.000000000000000,4380190.000000000000000,698.8231201,266193
13240,2388,1,2067,2068,1.000000000000000,457886.000000000000000,4380190.000000000000000,698.9104614,265977
13241,2389,1,2030,2068,13.816653826400000,457880.000000000000000,4380202.000000000000000,697.4528809,268380
13242,2389,1,2030,2068,13.816653826400000,457882.000000000000000,4380199.000000000000000,697.8893433,267158
13243,2389,1,2030,2068,13.816653826400000,457882.000000000000000,4380196.000000000000000,698.1145630,267081
13244,2389,1,2030,2068,13.816653826400000,457886.000000000000000,4380190.000000000000000,698.9104614,265977
13245,2390,1,2069,2064,3.605551275460000,458458.000000000000000,4380189.000000000000000,650.9906006,4252006
13246,2390,1,2069,2064,3.605551275460000,458461.000000000000000,4380191.000000000000000,650.9664307,1351
13247,2391,1,1998,2070,36.402350503699999,458119.000000000000000,4380218.000000000000000,674.3109741,3827117
13248,2391,1,1998,2070,36.402350503699999,458119.000000000000000,4380212.000000000000000,676.6354980,35709
13249,2391,1,1998,2070,36.402350503699999,458118.000000000000000,4380211.000000000000000,676.6338501,35706
13250,2391,1,1998,2070,36.402350503699999,458118.000000000000000,4380208.000000000000000,677.1797485,35648
13251,2391,1,1998,2070,36.402350503699999,458119.000000000000000,4380207.000000000000000,677.3404541,35645
13252,2391,1,1998,2070,36.402350503699999,458117.000000000000000,4380203.000000000000000,678.0947266,35076
13253,2391,1,1998,2070,36.402350503699999,458116.000000000000000,4380195.000000000000000,681.6161499,34348
13254,2391,1,1998,2070,36.402350503699999,458114.000000000000000,4380193.000000000000000,681.9346313,34267
13255,2391,1,1998,2070,36.402350503699999,458112.000000000000000,4380193.000000000000000,682.1583862,34259
13256,2391,1,1998,2070,36.402350503699999,458108.000000000000000,4380187.000000000000000,684.5668335,3976
13257,2392,1,2071,1877,75.952299043300002,459321.000000000000000,4380187.000000000000000,646.8256226,1242
13258,2392,1,2071,1877,75.952299043300002,459323.000000000000000,4380190.000000000000000,645.8313599,1713
13259,2392,1,2071,1877,75.952299043300002,459322.000000000000000,4380191.000000000000000,645.7549438,1820
13260,2392,1,2071,1877,75.952299043300002,459322.000000000000000,4380197.000000000000000,645.7724609,2675
13261,2392,1,2071,1877,75.952299043300002,459321.000000000000000,4380198.000000000000000,645.6919556,2686
13262,2392,1,2071,1877,75.952299043300002,459324.000000000000000,4380202.000000000000000,645.7341919,3553
13263,2392,1,2071,1877,75.952299043300002,459323.000000000000000,4380203.000000000000000,645.7503052,3556
13264,2392,1,2071,1877,75.952299043300002,459323.000000000000000,4380206.000000000000000,645.3997803,3566
13265,2392,1,2071,1877,75.952299043300002,459326.000000000000000,4380209.000000000000000,643.7503052,3576
13266,2392,1,2071,1877,75.952299043300002,459326.000000000000000,4380212.000000000000000,642.4859009,3594
13267,2392,1,2071,1877,75.952299043300002,459328.000000000000000,4380214.000000000000000,641.8040771,3614
13268,2392,1,2071,1877,75.952299043300002,459330.000000000000000,4380214.000000000000000,641.7200317,3627
13269,2392,1,2071,1877,75.952299043300002,459339.000000000000000,4380225.000000000000000,637.1141357,3861
13270,2392,1,2071,1877,75.952299043300002,459339.000000000000000,4380227.000000000000000,636.3731079,3866
13271,2392,1,2071,1877,75.952299043300002,459342.000000000000000,4380230.000000000000000,634.8997803,4115
13272,2392,1,2071,1877,75.952299043300002,459342.000000000000000,4380233.000000000000000,634.3831177,4276
13273,2392,1,2071,1877,75.952299043300002,459345.000000000000000,4380236.000000000000000,633.4094849,4307
13274,2392,1,2071,1877,75.952299043300002,459345.000000000000000,4380238.000000000000000,632.9189453,4317
13275,2392,1,2071,1877,75.952299043300002,459348.000000000000000,4380242.000000000000000,630.8988647,4567
13276,2392,1,2071,1877,75.952299043300002,459349.000000000000000,4380247.000000000000000,628.8854370,4903
13277,2392,1,2071,1877,75.952299043300002,459351.000000000000000,4380248.000000000000000,628.3408203,1252
13278,2393,1,2072,2066,25.427082688500001,457399.000000000000000,4380186.000000000000000,763.3535767,1088
13279,2393,1,2072,2066,25.427082688500001,457405.000000000000000,4380188.000000000000000,761.8887329,1336
13280,2393,1,2072,2066,25.427082688500001,457413.000000000000000,4380188.000000000000000,760.0987549,1981
13281,2393,1,2072,2066,25.427082688500001,457414.000000000000000,4380187.000000000000000,759.9755249,1998
13282,2393,1,2072,2066,25.427082688500001,457417.000000000000000,4380189.000000000000000,759.0657959,2021
13283,2393,1,2072,2066,25.427082688500001,457423.000000000000000,4380190.000000000000000,757.7975464,13364
13284,2394,1,1906,2073,57.268697557300001,457451.000000000000000,4380239.000000000000000,741.5162964,1511
13285,2394,1,1906,2073,57.268697557300001,457453.000000000000000,4380234.000000000000000,743.6938477,1456
13286,2394,1,1906,2073,57.268697557300001,457455.000000000000000,4380232.000000000000000,744.3186035,1454
13287,2394,1,1906,2073,57.268697557300001,457456.000000000000000,4380195.000000000000000,757.9161987,1270
13288,2394,1,1906,2073,57.268697557300001,457448.000000000000000,4380186.000000000000000,760.1093750,1117
13289,2395,1,2074,2069,16.064495102199999,458444.000000000000000,4380185.000000000000000,650.9879150,4250090
13290,2395,1,2074,2069,16.064495102199999,458447.000000000000000,4380185.000000000000000,650.9504395,4250130
13291,2395,1,2074,2069,16.064495102199999,458448.000000000000000,4380187.000000000000000,650.9523315,4250146
13292,2395,1,2074,2069,16.064495102199999,458452.000000000000000,4380187.000000000000000,650.9152222,4250170
13293,2395,1,2074,2069,16.064495102199999,458454.000000000000000,4380189.000000000000000,650.9603882,4250530
13294,2395,1,2074,2069,16.064495102199999,458458.000000000000000,4380189.000000000000000,650.9906006,4252006
13295,2396,1,2035,2076,20.173453851700000,458432.000000000000000,4380201.000000000000000,654.6504517,79281
13296,2396,1,2035,2076,20.173453851700000,458432.000000000000000,4380198.000000000000000,654.3141479,79296
13297,2396,1,2035,2076,20.173453851700000,458436.000000000000000,4380188.000000000000000,652.7301636,79536
13298,2396,1,2035,2076,20.173453851700000,458441.000000000000000,4380184.000000000000000,651.3636475,79566
13299,2397,1,2076,2077,1.000000000000000,458441.000000000000000,4380184.000000000000000,651.3636475,79566
13300,2397,1,2076,2077,1.000000000000000,458442.000000000000000,4380184.000000000000000,651.2341309,79571
13301,2398,1,2077,2074,2.236067977500000,458442.000000000000000,4380184.000000000000000,651.2341309,79571
13302,2398,1,2077,2074,2.236067977500000,458444.000000000000000,4380185.000000000000000,650.9879150,4250090
13303,2399,1,2069,2078,7.000000000000000,458458.000000000000000,4380189.000000000000000,650.9906006,4252006
13304,2399,1,2069,2078,7.000000000000000,458462.000000000000000,4380186.000000000000000,650.9133301,4252030
13305,2399,1,2069,2078,7.000000000000000,458462.000000000000000,4380184.000000000000000,650.7766724,1160
13306,2400,1,2079,2001,37.302757382400003,459405.000000000000000,4380184.000000000000000,642.3184204,1269
13307,2400,1,2079,2001,37.302757382400003,459404.000000000000000,4380186.000000000000000,641.7470093,12628
13308,2400,1,2079,2001,37.302757382400003,459406.000000000000000,4380190.000000000000000,640.5506592,12798
13309,2400,1,2079,2001,37.302757382400003,459405.000000000000000,4380192.000000000000000,640.0778198,12911
13310,2400,1,2079,2001,37.302757382400003,459405.000000000000000,4380198.000000000000000,638.4657593,13253
13311,2400,1,2079,2001,37.302757382400003,459401.000000000000000,4380206.000000000000000,636.4667969,13351
13312,2400,1,2079,2001,37.302757382400003,459402.000000000000000,4380207.000000000000000,636.2460938,13361
13313,2400,1,2079,2001,37.302757382400003,459402.000000000000000,4380213.000000000000000,635.1676636,13456
13314,2400,1,2079,2001,37.302757382400003,459405.000000000000000,4380217.000000000000000,633.9376221,13487
13315,2400,1,2079,2001,37.302757382400003,459406.000000000000000,4380217.000000000000000,633.9538574,14581
13316,2401,1,2076,2080,1.000000000000000,458441.000000000000000,4380184.000000000000000,651.3636475,79566
13317,2401,1,2076,2080,1.000000000000000,458441.000000000000000,4380183.000000000000000,651.2232666,79570
13318,2402,1,2077,2081,1.414213562370000,458442.000000000000000,4380184.000000000000000,651.2341309,79571
13319,2402,1,2077,2081,1.414213562370000,458443.000000000000000,4380183.000000000000000,651.0786743,4170441
13320,2403,1,2074,2081,2.236067977500000,458444.000000000000000,4380185.000000000000000,650.9879150,4250090
13321,2403,1,2074,2081,2.236067977500000,458443.000000000000000,4380183.000000000000000,651.0786743,4170441
13322,2404,1,2066,2083,8.385164807130000,457423.000000000000000,4380190.000000000000000,757.7975464,13364
13323,2404,1,2066,2083,8.385164807130000,457423.000000000000000,4380187.000000000000000,758.3941040,10895
13324,2404,1,2066,2083,8.385164807130000,457421.000000000000000,4380182.000000000000000,759.8282471,1383
13325,2405,1,2085,2011,31.639192214900000,457466.000000000000000,4380181.000000000000000,761.7016602,1401
13326,2405,1,2085,2011,31.639192214900000,457465.000000000000000,4380183.000000000000000,760.5947876,1406
13327,2405,1,2085,2011,31.639192214900000,457465.000000000000000,4380188.000000000000000,759.2675781,1449
13328,2405,1,2085,2011,31.639192214900000,457469.000000000000000,4380193.000000000000000,757.4132690,1492
13329,2405,1,2085,2011,31.639192214900000,457469.000000000000000,4380210.000000000000000,750.7600098,1689
13330,2405,1,2085,2011,31.639192214900000,457470.000000000000000,4380210.000000000000000,750.8693848,1242
13331,2406,1,2084,2086,1.000000000000000,458414.000000000000000,4380182.000000000000000,654.9280396,1263
13332,2406,1,2084,2086,1.000000000000000,458414.000000000000000,4380181.000000000000000,654.6999512,1264
13333,2407,1,2086,2087,1.000000000000000,458414.000000000000000,4380181.000000000000000,654.6999512,1264
13334,2407,1,2086,2087,1.000000000000000,458415.000000000000000,4380181.000000000000000,654.5792236,1265
13335,2408,1,2087,2088,1.000000000000000,458415.000000000000000,4380181.000000000000000,654.5792236,1265
13336,2408,1,2087,2088,1.000000000000000,458416.000000000000000,4380181.000000000000000,654.6075439,1266
13337,2409,1,2007,2089,59.537665215600001,458797.000000000000000,4380213.000000000000000,654.4279785,1086
13338,2409,1,2007,2089,59.537665215600001,458798.000000000000000,4380210.000000000000000,653.9027710,1319
13339,2409,1,2007,2089,59.537665215600001,458801.000000000000000,4380207.000000000000000,653.1303711,1325
13340,2409,1,2007,2089,59.537665215600001,458801.000000000000000,4380205.000000000000000,652.6791382,1795
13341,2409,1,2007,2089,59.537665215600001,458804.000000000000000,4380200.000000000000000,650.8168945,2563
13342,2409,1,2007,2089,59.537665215600001,458804.000000000000000,4380197.000000000000000,650.1163940,2648
13343,2409,1,2007,2089,59.537665215600001,458818.000000000000000,4380182.000000000000000,642.4058228,3156
13344,2409,1,2007,2089,59.537665215600001,458821.000000000000000,4380181.000000000000000,641.5471191,3167
13345,2409,1,2007,2089,59.537665215600001,458826.000000000000000,4380183.000000000000000,639.8646851,3175
13346,2409,1,2007,2089,59.537665215600001,458834.000000000000000,4380183.000000000000000,635.4600830,3544
13347,2409,1,2007,2089,59.537665215600001,458835.000000000000000,4380181.000000000000000,634.4160156,3555
13348,2409,1,2007,2089,59.537665215600001,458837.000000000000000,4380181.000000000000000,634.2090454,3918
13349,2410,1,2089,2062,20.863491284799998,458837.000000000000000,4380181.000000000000000,634.2090454,3918
13350,2410,1,2089,2062,20.863491284799998,458845.000000000000000,4380188.000000000000000,633.8570557,4582714
13351,2410,1,2089,2062,20.863491284799998,458846.000000000000000,4380187.000000000000000,633.8880615,4582716
13352,2410,1,2089,2062,20.863491284799998,458850.000000000000000,4380191.000000000000000,633.6553955,4582783
13353,2410,1,2089,2062,20.863491284799998,458853.000000000000000,4380192.000000000000000,633.6417847,4633083
13354,2411,1,2041,2090,19.748421738899999,459589.000000000000000,4380199.000000000000000,665.3455811,17339
13355,2411,1,2041,2090,19.748421738899999,459590.000000000000000,4380195.000000000000000,665.7869263,17321
13356,2411,1,2041,2090,19.748421738899999,459589.000000000000000,4380194.000000000000000,666.3868408,17292
13357,2411,1,2041,2090,19.748421738899999,459589.000000000000000,4380190.000000000000000,667.2706909,17213
13358,2411,1,2041,2090,19.748421738899999,459587.000000000000000,4380187.000000000000000,667.4633179,17175
13359,2411,1,2041,2090,19.748421738899999,459587.000000000000000,4380184.000000000000000,668.1658325,17141
