FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,flowacc_co,AngeloSage
14073,2505,1,2138,2171,47.680166999999997,455671.000000000000000,4380162.000000000000000,2596,880.4650269
14074,2505,1,2138,2171,47.680166999999997,455672.000000000000000,4380163.000000000000000,2599,880.3530273
14075,2505,1,2138,2171,47.680166999999997,455678.000000000000000,4380160.000000000000000,3319,879.8289795
14076,2506,1,2171,2164,12.911190000000000,455688.000000000000000,4380157.000000000000000,5005,878.9949951
14077,2506,1,2171,2164,12.911190000000000,455692.000000000000000,4380157.000000000000000,5053,878.4790039
14078,2507,1,1929,2176,117.982587000000000,456688.000000000000000,4380164.000000000000000,2727,779.4680176
14079,2507,1,1929,2176,117.982587000000000,456688.000000000000000,4380159.000000000000000,2736,777.9639893
14080,2508,1,2033,2177,116.462425999999990,456717.000000000000000,4380170.000000000000000,4516,778.2880249
14081,2508,1,2033,2177,116.462425999999990,456722.000000000000000,4380170.000000000000000,4601,777.3389893
14082,2508,1,2033,2177,116.462425999999990,456725.000000000000000,4380167.000000000000000,4624,776.6879883
14083,2508,1,2033,2177,116.462425999999990,456752.000000000000000,4380167.000000000000000,6326,769.6389771
14084,2508,1,2033,2177,116.462425999999990,456755.000000000000000,4380164.000000000000000,6527,768.8909912
14085,2508,1,2033,2177,116.462425999999990,456763.000000000000000,4380164.000000000000000,7117,767.6929932
14086,2508,1,2033,2177,116.462425999999990,456768.000000000000000,4380162.000000000000000,8081,766.2449951
14087,2508,1,2033,2177,116.462425999999990,456772.000000000000000,4380157.000000000000000,8225,765.3690186
14088,2509,1,2177,2117,46.395342999999997,456779.000000000000000,4380160.000000000000000,219398,764.2390137
14089,2509,1,2177,2117,46.395342999999997,456781.000000000000000,4380162.000000000000000,219735,764.1589966
14090,2509,1,2177,2117,46.395342999999997,456788.000000000000000,4380165.000000000000000,220625,763.9160156
14091,2509,1,2177,2117,46.395342999999997,456791.000000000000000,4380165.000000000000000,221118,763.7540283
14092,2509,1,2177,2117,46.395342999999997,456792.000000000000000,4380164.000000000000000,221127,763.7340088
14093,2509,1,2177,2117,46.395342999999997,456800.000000000000000,4380165.000000000000000,221448,763.1129761
14094,2509,1,2177,2117,46.395342999999997,456804.000000000000000,4380170.000000000000000,221547,763.1350098
14095,2509,1,2177,2117,46.395342999999997,456807.000000000000000,4380169.000000000000000,221583,762.4450073
14096,2510,1,2090,2179,36.077154000000000,459610.000000000000000,4380159.000000000000000,14801,674.0809937
14097,2511,1,2144,2180,13.313708000000000,455918.000000000000000,4380162.000000000000000,1585,851.2039795
14098,2511,1,2144,2180,13.313708000000000,455920.000000000000000,4380162.000000000000000,1595,850.6640015
14099,2512,1,2154,2181,23.746293999999999,456077.000000000000000,4380159.000000000000000,19032,828.2769775
14100,2512,1,2154,2181,23.746293999999999,456089.000000000000000,4380158.000000000000000,216417,827.5200195
14101,2513,1,2181,2056,60.129519000000002,456104.000000000000000,4380159.000000000000000,224736,826.5050049
14102,2513,1,2181,2056,60.129519000000002,456109.000000000000000,4380164.000000000000000,225228,826.3189697
14103,2513,1,2181,2056,60.129519000000002,456112.000000000000000,4380164.000000000000000,226338,826.0590210
14104,2514,1,2183,2146,13.403124000000000,457023.000000000000000,4380157.000000000000000,1620,779.9320068
14105,2514,1,2183,2146,13.403124000000000,457026.000000000000000,4380161.000000000000000,2391,778.6779785
14106,2514,1,2183,2146,13.403124000000000,457028.000000000000000,4380161.000000000000000,7930,778.0880127
14107,2516,1,2041,2185,92.694154999999995,459616.000000000000000,4380170.000000000000000,4379,673.0889893
14108,2516,1,2041,2185,92.694154999999995,459617.000000000000000,4380167.000000000000000,4357,673.4730225
14109,2516,1,2041,2185,92.694154999999995,459629.000000000000000,4380163.000000000000000,2918,676.6699829
14110,2516,1,2041,2185,92.694154999999995,459635.000000000000000,4380157.000000000000000,2888,678.5640259
14111,2517,1,2116,2187,23.027034000000000,456586.000000000000000,4380166.000000000000000,3347,794.2849731
14112,2517,1,2116,2187,23.027034000000000,456590.000000000000000,4380158.000000000000000,3489,791.2420044
14113,2518,1,2150,2188,10.630146000000000,458008.000000000000000,4380160.000000000000000,1362,706.5910034
14114,2519,1,1790,2189,165.297815000000010,459047.000000000000000,4380168.000000000000000,5620,632.5109863
14115,2519,1,1790,2189,165.297815000000010,459047.000000000000000,4380165.000000000000000,5633,631.6699829
14116,2519,1,1790,2189,165.297815000000010,459048.000000000000000,4380164.000000000000000,5637,631.2739868
14117,2519,1,1790,2189,165.297815000000010,459047.000000000000000,4380158.000000000000000,5682,628.9910278
14118,2520,1,2189,2139,36.428249999999998,459070.000000000000000,4380160.000000000000000,4793264,626.8460083
14119,2520,1,2189,2139,36.428249999999998,459073.000000000000000,4380160.000000000000000,4793315,626.7459717
14120,2520,1,2189,2139,36.428249999999998,459078.000000000000000,4380164.000000000000000,4793550,626.8839722
14121,2520,1,2189,2139,36.428249999999998,459082.000000000000000,4380165.000000000000000,4794997,626.7650146
14122,2522,1,2075,2191,39.941090000000003,456640.000000000000000,4380172.000000000000000,2366,788.7839966
14123,2522,1,2075,2191,39.941090000000003,456648.000000000000000,4380163.000000000000000,2548,785.2869873
14124,2522,1,2075,2191,39.941090000000003,456648.000000000000000,4380160.000000000000000,2608,784.0560303
14125,2529,1,2197,2135,21.934004000000002,458756.000000000000000,4380157.000000000000000,42577,638.7869873
14126,2529,1,2197,2135,21.934004000000002,458755.000000000000000,4380160.000000000000000,42418,639.0440063
14127,2529,1,2197,2135,21.934004000000002,458749.000000000000000,4380164.000000000000000,42374,640.4970093
14128,2529,1,2197,2135,21.934004000000002,458749.000000000000000,4380167.000000000000000,42352,640.7659912
14129,2529,1,2197,2135,21.934004000000002,458751.000000000000000,4380168.000000000000000,42337,641.2390137
14130,2530,1,1815,2198,149.294839000000000,459261.000000000000000,4380172.000000000000000,29311,652.4270020
14131,2530,1,1815,2198,149.294839000000000,459264.000000000000000,4380167.000000000000000,28952,653.6040039
14132,2530,1,1815,2198,149.294839000000000,459265.000000000000000,4380161.000000000000000,27959,654.7390137
14133,2530,1,1815,2198,149.294839000000000,459267.000000000000000,4380158.000000000000000,27911,655.4400024
14134,2530,1,1815,2198,149.294839000000000,459267.000000000000000,4380157.000000000000000,27462,655.6179810
14135,2533,1,2154,2200,10.816654000000000,456077.000000000000000,4380159.000000000000000,19032,828.2769775
14136,2537,1,2180,2204,51.046331000000002,455934.000000000000000,4380157.000000000000000,76007,844.5869751
14137,2537,1,2180,2204,51.046331000000002,455938.000000000000000,4380157.000000000000000,76222,844.5300293
14138,2538,1,2204,2149,54.808444999999999,456002.000000000000000,4380159.000000000000000,173172,837.0189819
14139,2538,1,2204,2149,54.808444999999999,456006.000000000000000,4380162.000000000000000,173271,836.8649902
14140,2538,1,2204,2149,54.808444999999999,456008.000000000000000,4380162.000000000000000,173294,836.8200073
